text,aspects,polarities
Good for dates or with friends.,['RESTAURANT'],['positive']
I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,['RESTAURANT'],['positive']
"However, it is jus too good to not praise it.",['RESTAURANT'],['positive']
"By far, the best pizza in Manhattan.",['FOOD'],['positive']
"The crust is thin, the ingredients are fresh and the staff is friendly.","['SERVICE', 'FOOD']","['positive', 'positive']"
The menu has so many fish items and oysters.,['FOOD'],['positive']
"The fish was really,really fresh.",['FOOD'],['positive']
We all agreed that mare is one of the best seafood restaurants in New York.,['RESTAURANT'],['positive']
I stumbled upon this great pizzeria as I explored my new neighborhood.,['RESTAURANT'],['positive']
All of the pizzas are terrific and the price is even better!,['FOOD'],['positive']
I highly recommend the Sophia pizza.,['FOOD'],['positive']
It's to die for!,['FOOD'],['positive']
The food was mediocre at best but it was the horrible service that made me vow never to go back.,"['SERVICE', 'FOOD']","['negative', 'negative']"
"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",['SERVICE'],['negative']
So rushing us out was absolutely unnecessary!,['SERVICE'],['negative']
"For the people who want great food plus great service, Roxy is a place to AVOID!","['SERVICE', 'FOOD']","['negative', 'negative']"
"The first time the sushi was outstanding, the second time it was a little bland.",['FOOD'],['positive']
I'm sure I'll return for a final judgement tho.,['RESTAURANT'],['neutral']
"The blond wood decor is very soothing, the premium sake is excellent and the service is great.","['DRINKS', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
Mizu is the Japenese find in Grammercy.,['RESTAURANT'],['positive']
"While their kitchen food is delicious, their Sushi is out of this world.",['FOOD'],['positive']
Mizu is home to creative and unique rolls not to found anywhere else.,['FOOD'],['positive']
"Not only is the cuisine the best around, the service has always been attentive and charming.","['SERVICE', 'FOOD']","['positive', 'positive']"
Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!,['RESTAURANT'],['positive']
"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.","['SERVICE', 'AMBIENCE', 'FOOD']","['positive', 'negative', 'positive']"
I ordered the smoked salmon and roe appetizer and it was off flavor.,['FOOD'],['negative']
"The entree was bland and small, dessert was not inspired.",['FOOD'],['negative']
I expected quite a bit more from such an expensive menu.,['FOOD'],['negative']
"The view is spectacular, and the food is great.","['LOCATION', 'FOOD']","['positive', 'positive']"
Wonderful strawberry daiquiries as well!,['DRINKS'],['positive']
Definitely worth the trip to Battery Park City!,['RESTAURANT'],['positive']
One of my favorite places in Manhattan.,['RESTAURANT'],['positive']
Authentic Taiwanese food that's cheap... what more could you ask for?,['FOOD'],['positive']
(Besides that there should be more restaurants like it around the city).,['RESTAURANT'],['positive']
The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,['FOOD'],['positive']
delicious simple food in nice outdoor atmosphere.,"['AMBIENCE', 'FOOD']","['positive', 'positive']"
"Kind, attentive wait staff.",['SERVICE'],['positive']
I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,['FOOD'],['positive']
My friend devoured her chicken and mashed potatos.,['FOOD'],['positive']
Delicious crab cakes too.,['FOOD'],['positive']
"Even if the food wasn't this good, the garden is a great place to sit outside and relax.","['FOOD', 'AMBIENCE']","['positive', 'positive']"
Great neighborhood joint.,['RESTAURANT'],['positive']
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
"Their calzones are horrific, bad, vomit-inducing, YUCK.",['FOOD'],['negative']
They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,['FOOD'],['negative']
The counter service is bad.,['SERVICE'],['negative']
They charge different prices all the time.,['SERVICE'],['negative']
"They're rude at times, and not very friendly.",['SERVICE'],['negative']
NO PIZZA 33 for me!,['RESTAURANT'],['negative']
"Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.",['FOOD'],['negative']
"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",['FOOD'],['negative']
"The sandwiches are dry, tasteless and way overpriced.",['FOOD'],['negative']
"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.","['RESTAURANT', 'SERVICE', 'AMBIENCE']","['negative', 'negative', 'negative']"
"Seriously, this place kicks ass.",['RESTAURANT'],['positive']
"The atmosphere is unheralded, the service impecible, and the food magnificant.","['FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
"Best Italian food I ever had (and being Italian, that means alot).",['FOOD'],['positive']
"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.",['RESTAURANT'],['positive']
"This is such a lovely, peaceful place to eat outside.",['AMBIENCE'],['positive']
The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,['LOCATION'],['positive']
"It is set far from the small street it's on, and there is no traffic noise.",['LOCATION'],['positive']
"The food is good, especially their more basic dishes, and the drinks are delicious.","['DRINKS', 'FOOD']","['positive', 'positive']"
"This is a great place to take out-of-towners, and perfect for watching the sunset.",['LOCATION'],['positive']
Great sushi experience.,['FOOD'],['positive']
Nice value.,['RESTAURANT'],['positive']
Unique apppetizers.,['FOOD'],['positive']
Try sushimi cucumber roll.,['FOOD'],['positive']
"Good spreads, great beverage selections and bagels really tasty.","['DRINKS', 'FOOD']","['positive', 'positive']"
THE BIG COMPLAINT: NO TOASTING AVAILABLE.,['SERVICE'],['negative']
Murray won't do it.,['SERVICE'],['negative']
Won't or Can't is not in the service directory.,['SERVICE'],['negative']
But who says Murray's is anything about service.,['SERVICE'],['negative']
"So close, but not good enough.",['RESTAURANT'],['neutral']
Don't be fooled by crowds of people.,['RESTAURANT'],['negative']
The service is awful.,['SERVICE'],['negative']
This place is not worth the prices.,['RESTAURANT'],['negative']
"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",['SERVICE'],['negative']
Love Pizza 33..,['RESTAURANT'],['positive']
I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.,['FOOD'],['positive']
It hits the spot every time,['RESTAURANT'],['positive']
This tiny Williamsburg spot is always pleasantly surprising.,['RESTAURANT'],['positive']
The pizza is delicious and the proprietor is one of the nicest in NYC.,"['SERVICE', 'FOOD']","['positive', 'positive']"
I've been many time and have never been disappointed.,['RESTAURANT'],['positive']
They even scoop it out nice (for those on a diet) not too much not to little.,['FOOD'],['positive']
The cream cheeses are out of this world and I love that coffee!!,"['DRINKS', 'FOOD']","['positive', 'positive']"
A little crowded but they move that line really fast!,"['RESTAURANT', 'SERVICE']","['positive', 'negative']"
A little pricey but it really hits the spot on a Sunday morning!,['RESTAURANT'],['negative']
"Bagels are ok, but be sure not to make any special requests!","['SERVICE', 'FOOD']","['neutral', 'negative']"
I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,['SERVICE'],['negative']
Be sure not to get anything other than bagels!..,['FOOD'],['negative']
the turkey burgers are scary!,['FOOD'],['negative']
The worst excuse for Japanese food I've ever encountered.,['FOOD'],['negative']
The soup for the udon was soy sauce and water.,['FOOD'],['negative']
The sushi was awful!,['FOOD'],['negative']
The rice was poor quality and was cooked so badly it was hard.,['FOOD'],['negative']
"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",['FOOD'],['negative']
"The fish was adequate, but inexpertly sliced.",['FOOD'],['negative']
It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,['FOOD'],['negative']
"Good, fast service.",['SERVICE'],['positive']
I would highly recommend.,['RESTAURANT'],['positive']
Food is great and inexpensive.,['FOOD'],['positive']
The location is perfect.,['LOCATION'],['positive']
Give it a try and enjoy.,['RESTAURANT'],['positive']
"Well, this place is so Ghetto its not even funny.",['AMBIENCE'],['negative']
If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,"['DRINKS', 'AMBIENCE']","['negative', 'negative']"
Would NEVER go back there.,['RESTAURANT'],['negative']
Awsome Pizza especially the Margheritta slice.,['FOOD'],['positive']
Always busy but fast moving.,['SERVICE'],['positive']
Great atmoshere and worth every bit.,"['RESTAURANT', 'AMBIENCE']","['positive', 'positive']"
Open late (well as late as I ever got there and I'm a night person),['RESTAURANT'],['positive']
Winnie and her staff are the best crew you can find serving you.,['SERVICE'],['positive']
The food is reliable and the price is moderate.,"['RESTAURANT', 'FOOD']","['positive', 'neutral']"
What more can you ask for?,['RESTAURANT'],['positive']
"For authentic Thai food, look no further than Toons.",['FOOD'],['positive']
"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.",['FOOD'],['positive']
Everything about this restaurant was special.,['RESTAURANT'],['positive']
"The service was attentive, yet discreet.",['SERVICE'],['positive']
The flavors robust and subtle.,['FOOD'],['positive']
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,['FOOD'],['positive']
I'm saving up for my next visit.,['RESTAURANT'],['positive']
The place was quiet and delightful.,['AMBIENCE'],['positive']
Service was good and food is wonderful.,"['SERVICE', 'FOOD']","['positive', 'positive']"
I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,['FOOD'],['positive']
It is definitely a good spot for snacks and chat.,['RESTAURANT'],['positive']
"As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.",['RESTAURANT'],['positive']
"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",['SERVICE'],['positive']
"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",['FOOD'],['positive']
"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",['AMBIENCE'],['positive']
"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.","['DRINKS', 'AMBIENCE']","['positive', 'positive']"
"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",['AMBIENCE'],['positive']
You can't go wrong with this place.,['RESTAURANT'],['positive']
Suan is a great place that I often take my friends (classmates) too.,['RESTAURANT'],['positive']
"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.","['LOCATION', 'RESTAURANT']","['positive', 'positive']"
I LOVE their Thai,['FOOD'],['positive']
noodles with shrimp and chicken and coconut juice is the MUST!,['FOOD'],['positive']
I will go back to Suan soon!,['RESTAURANT'],['positive']
In summer-eat outside on a terrace (another great feature of Suan)!!!,['AMBIENCE'],['positive']
I cannot imagine a friendlier staff working in a restaurant.,['SERVICE'],['positive']
I cannot imagine better Indian food in all of the city.,['FOOD'],['positive']
I cannot imagine you not rushing out to eat there.,['RESTAURANT'],['positive']
"During the course of the past 3 months, the chef and staff changed and it was not for the better.","['SERVICE', 'FOOD']","['negative', 'negative']"
I wish they would change back to what it was before.,['RESTAURANT'],['negative']
The food now is inconsistent.,['FOOD'],['negative']
This is the kind of place you'd like to take all your friends to and still keep a secret.,['RESTAURANT'],['positive']
The setting is casual and romantic.,['AMBIENCE'],['positive']
Prices are very good.,['RESTAURANT'],['positive']
The food is excellent! ,['FOOD'],['positive']
"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",['FOOD'],['positive']
"Do not get the Go Go Hamburgers, no matter what the reviews say.",['FOOD'],['negative']
They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,['FOOD'],['negative']
"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",['FOOD'],['negative']
Steamed fresh so brought hot hot hot to your table.,['FOOD'],['positive']
"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.","['RESTAURANT', 'SERVICE', 'AMBIENCE']","['negative', 'negative', 'negative']"
"A few tips: skip the turnip cake, roast pork buns and egg custards.",['FOOD'],['negative']
These are overpriced and you can get better just around the corner:,['FOOD'],['negative']
I was pleasantly suprised.,['RESTAURANT'],['positive']
The food was exceptional.,['FOOD'],['positive']
"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",['FOOD'],['positive']
The service was friendly and the atmosphere was casual.,"['SERVICE', 'AMBIENCE']","['positive', 'neutral']"
The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"['AMBIENCE', 'FOOD']","['positive', 'neutral']"
this little place has a cute interior decor and affordable city prices.,"['RESTAURANT', 'AMBIENCE']","['positive', 'positive']"
"the pad se ew chicken was delicious, however the pad thai was far too oily.",['FOOD'],['positive']
"Have eaten at Ginger House several times, and it's always good.",['RESTAURANT'],['positive']
The fried dumplings are GREAT!,['FOOD'],['positive']
Finally a reliable Chinese restaurant!,['RESTAURANT'],['positive']
This place would be so much better served by being run by a group that actually understands customer service.,['SERVICE'],['negative']
"The only thing you can do here is walk in and eat .. but planning an event, especially a small, intimate one, forget about it.",['RESTAURANT'],['negative']
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",['SERVICE'],['negative']
"Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.",['SERVICE'],['negative']
"Terrible, terrible management - deserves to be shut-down.","['RESTAURANT', 'SERVICE']","['negative', 'negative']"
Never fails to please.,['RESTAURANT'],['positive']
"delicious bagels, especially when right out of the oven.",['FOOD'],['positive']
Spreads and toppings are great - though a bit pricey.,['FOOD'],['positive']
Service is fast and friendly.,['SERVICE'],['positive']
"Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.",['SERVICE'],['negative']
But that is highly forgivable.,['SERVICE'],['positive']
"Been there, done that, and New York, it's not that big a deal.",['RESTAURANT'],['neutral']
"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.","['AMBIENCE', 'FOOD']","['negative', 'negative']"
"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.",['RESTAURANT'],['negative']
"Rao is a good restaurant, but it's nothing special.",['RESTAURANT'],['neutral']
"But after last night, Spice Grill is the only place I'm eating indian cuisine.",['FOOD'],['positive']
You must try the shrimp appetizers.,['FOOD'],['positive']
Even my Indian friend couldn't believe how good and tasty everything was.,['FOOD'],['positive']
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"['SERVICE', 'AMBIENCE']","['positive', 'positive']"
"Great food, great prices, great service.","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
"If you are looking for a good quality, cheap eats - this is the place.",['FOOD'],['positive']
it's a perfect place to have a amanzing indian food.,['FOOD'],['positive']
I really loved the different and inovated touch that's the cheff gives to the food.,['FOOD'],['positive']
"also it's great to have dinner in a very romantic and confortable place, the service it's just perfect...they're so frendly that we never want to live the place!","['SERVICE', 'AMBIENCE']","['positive', 'positive']"
"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",['FOOD'],['negative']
Great bagels made the old-fashioned way.,['FOOD'],['positive']
Drawbacks: service is slow and they don't toast!,['SERVICE'],['negative']
The food was absolutely amazing!!,['FOOD'],['positive']
The baked clams octopus we shared as appetizers were the best we've ever had!! ,['FOOD'],['positive']
"The lamb was tender so full of flavor, the dessert was divine!!",['FOOD'],['positive']
The waiter was attentive.,['SERVICE'],['positive']
The place itself is beautiful the bar scene seems to be happening.,['AMBIENCE'],['positive']
"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.","['SERVICE', 'FOOD']","['neutral', 'negative']"
"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",['FOOD'],['negative']
Dessert is a joke...dont bother,['FOOD'],['negative']
"Volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.",['SERVICE'],['positive']
"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.","['FOOD', 'AMBIENCE']","['positive', 'positive']"
"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",['FOOD'],['positive']
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"['DRINKS', 'FOOD']","['positive', 'positive']"
"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...","['DRINKS', 'RESTAURANT']","['neutral', 'positive']"
Fantastic place.,['RESTAURANT'],['positive']
Cute and decorative.,['AMBIENCE'],['positive']
A pleasant surprise.,['RESTAURANT'],['positive']
Go there to relax and feel like your somewhere else.,['AMBIENCE'],['positive']
Lucky Strike is a great casual place to just grab a bite to eat.,['RESTAURANT'],['positive']
"Great food, great decor, great service.","['SERVICE', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
I recommend it!,['RESTAURANT'],['positive']
"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",['RESTAURANT'],['positive']
(Always ask the bartender for the SEASONAL beer!!!,['DRINKS'],['positive']
Guaranteed to be a tasty experience!),['DRINKS'],['positive']
Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.,['RESTAURANT'],['positive']
I have been doing all of the above at the Heartland Brewery for over 5 years now and I HAVE NEVER BEEN DISAPPOINTED!,['RESTAURANT'],['positive']
All the people that I bring there go back on their own and bring THEIR friends!,['RESTAURANT'],['positive']
Go there once and oh yes...you will go back...you will...,['RESTAURANT'],['positive']
What a great place!,['RESTAURANT'],['positive']
Not the typical NYC gimmick theme restaurant.,['AMBIENCE'],['positive']
"A cool bar with great food, and tons of excellent beer.","['FOOD', 'DRINKS', 'AMBIENCE']","['positive', 'positive', 'positive']"
And even with it's Pub atmosphere they were great to my kids too!,['SERVICE'],['positive']
Loved it!,['RESTAURANT'],['positive']
The shrimp scampi was excellent and the antipasti were plentiful.,['FOOD'],['positive']
It is expensive but well worth the money.,['RESTAURANT'],['negative']
"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",['RESTAURANT'],['positive']
The only thing more wonderful than the food (which is exceptional) is the service.,"['SERVICE', 'FOOD']","['positive', 'positive']"
The only thing the waiters don't do for you is wipe your chin when you leave.,['SERVICE'],['positive']
Wonderful at holiday time.,['RESTAURANT'],['positive']
Cozy romantic atomosphere with only around 15 tables at most.,['AMBIENCE'],['positive']
Service was very prompt but slightly rushed.,['SERVICE'],['positive']
"Food was very good, but not what I would consider out of this world.",['FOOD'],['neutral']
Go here for a romantic dinner but not for an all out wow dining experience.,"['RESTAURANT', 'AMBIENCE']","['positive', 'negative']"
My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.,['RESTAURANT'],['positive']
Too bad the food wasn't of the same heritage.,['FOOD'],['negative']
"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",['FOOD'],['negative']
A real dissapointment.,['FOOD'],['negative']
But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,['FOOD'],['negative']
They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,['FOOD'],['negative']
Priced at upper intermediate range.,['RESTAURANT'],['negative']
I really liked this place.,['RESTAURANT'],['positive']
"Everything I had was good, and I'm a eater.",['FOOD'],['positive']
It was pretty inexpensive too.,['RESTAURANT'],['positive']
This place has the best Chinese style BBQ ribs in the city.,['FOOD'],['positive']
I also recommend the rice dishes or the different varieties of congee (rice porridge).,['FOOD'],['positive']
It's great to go for a quick lunch either alone or with a friend.,['RESTAURANT'],['positive']
It's definately not a place to go if you want to impress someone.,['RESTAURANT'],['negative']
"However, if you want great food at a great price and don't mind the decor, you can't beat this place.","['AMBIENCE', 'FOOD']","['positive', 'neutral']"
Quick and friendly service.,['SERVICE'],['positive']
This is one of the best comfort food places in the city.,['RESTAURANT'],['positive']
It's somewhere you can eat and be happy.,['RESTAURANT'],['positive']
"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",['AMBIENCE'],['positive']
"The food is wonderful, tasty and filling, and the service is professional and friendly.","['SERVICE', 'FOOD']","['positive', 'positive']"
"I can't wait for summer, when they serve outside on their gigantic patio.",['AMBIENCE'],['positive']
I recently tried Suan and I thought that it was great.,['RESTAURANT'],['positive']
This little place definitely exceeded my expectations and you sure get a lot of food for your money.,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,"['SERVICE', 'FOOD']","['positive', 'positive']"
I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,['RESTAURANT'],['positive']
They all know you.,['SERVICE'],['positive']
Good food.,['FOOD'],['positive']
Good drink.,['DRINKS'],['positive']
How do you rate home?,['RESTAURANT'],['positive']
I have never had cheescake like this.,['FOOD'],['positive']
I thought I had died and gone to heaven.,['FOOD'],['positive']
"Great spot, whether looking for a couple of drinks or quiet dinner.",['RESTAURANT'],['positive']
Warm and friendly in the winter and terrific outdoor seating in the warmer months.,['AMBIENCE'],['positive']
The food is great and they have a good selecion of wines at reasonable prices.,"['DRINKS', 'FOOD']","['positive', 'positive']"
Have been several times and it never dissapoints.,['RESTAURANT'],['positive']
We were less than impressed.,['RESTAURANT'],['negative']
"While the ambiance and atmosphere were great, the food and service could have been a lot better.","['FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'negative']"
"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",['FOOD'],['negative']
Probably would not go again...,['RESTAURANT'],['negative']
"i've been to sapphire twice and both times the food was fine, if not good.",['FOOD'],['positive']
"stick with the chicken, beef, and lamb dishes.",['FOOD'],['positive']
"service is friendly, and never had a problem walking in and getting a table.","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
skip dessert.,['FOOD'],['negative']
Best Reuben sandwich ever!,['FOOD'],['positive']
A classic!,['FOOD'],['positive']
Don't miss Bloom's on your next trip to Manhatten.,['RESTAURANT'],['positive']
"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.",['RESTAURANT'],['positive']
Thanks Bloom's for a lovely trip.,['RESTAURANT'],['positive']
"The food was not fresh, the sauces were bland and very oily.",['FOOD'],['negative']
It just wasn't Thai.,['FOOD'],['negative']
Was surprisingly disappointed.,['FOOD'],['negative']
Pizza was a little soggy.,['FOOD'],['negative']
Ravioli was good...but I have to say that I found everything a bit overpriced.,['FOOD'],['positive']
Not enough wines by the glass either.,['DRINKS'],['negative']
"Service, however, was excellent...and I liked the setting/atmosphere a lot. ","['SERVICE', 'AMBIENCE']","['positive', 'positive']"
"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",['FOOD'],['neutral']
This place is a great bargain.,['RESTAURANT'],['positive']
Authentic Pakistani food.,['FOOD'],['positive']
People are always friendly.,['SERVICE'],['positive']
Don't waste money on decor.,['AMBIENCE'],['neutral']
"Just straight up cheap, good food.",['FOOD'],['positive']
Faan is sooo good.,['RESTAURANT'],['positive']
The best pad thai i've ever had.,['FOOD'],['positive']
The design and atmosphere is just as good.,['AMBIENCE'],['positive']
bottles of wine are cheap and good.,['DRINKS'],['positive']
What more could you want?,['RESTAURANT'],['positive']
The food was actually aweful.,['FOOD'],['negative']
I'm not picky - but it was actually gross.,['FOOD'],['negative']
"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",['FOOD'],['negative']
"Nice atmosphere, the service was very pleasant and the desert was good.","['FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
Wouldn't recomend it for dinner!,['RESTAURANT'],['negative']
This is the perfect date spot for Williamsburg couples.,['RESTAURANT'],['positive']
The jukebox plays everything from Italian Opera to The Strokes.,['AMBIENCE'],['positive']
"The food is amazing, rich pastas and fresh doughy pizza.",['FOOD'],['positive']
"Best of all is the warm vibe, the owner is super friendly and service is fast.","['SERVICE', 'AMBIENCE']","['positive', 'positive']"
"If only they delivered, they'd make a mint!",['RESTAURANT'],['neutral']
go here for the drinks!,['DRINKS'],['positive']
the drinks are amazing and half off till 8pm.,['DRINKS'],['positive']
"Ask for Usha, the nicest bartender in manhattan.",['SERVICE'],['positive']
My fav was the sassy lassi...,['DRINKS'],['positive']
This is an amazing place to try some roti rolls.,['FOOD'],['positive']
I really recommend the very simple Unda (Egg) rolls.,['FOOD'],['positive']
"Delicate spices, onions, eggs and a kick-ass roti.",['FOOD'],['positive']
Amazing!,['FOOD'],['positive']
"Toons has recently been redone, so it's now a very attractive space.",['AMBIENCE'],['positive']
The food's as good as ever.,['FOOD'],['positive']
"In an area sadly lacking in decent Thai food, this is one of the best spots.",['FOOD'],['positive']
"Went here last night - nice decor, good service, but the food was surprisingly excellent.","['FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",['FOOD'],['positive']
Can't wait to go back.,['RESTAURANT'],['positive']
Best drumsticks over rice and sour spicy soup in town!,['FOOD'],['positive']
Beef noodle soup is good as well.,['FOOD'],['positive']
The service is good and the resturant is clean.,"['SERVICE', 'AMBIENCE']","['positive', 'positive']"
Best Taiwanese food in NY!,['FOOD'],['positive']
I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,['RESTAURANT'],['positive']
"For those that go once and don't enjoy it, all I can say is that they just don't get it.",['RESTAURANT'],['positive']
Rao's has the best service and atmosphere in NYC.,"['SERVICE', 'AMBIENCE']","['positive', 'positive']"
Good luck getting a table.,['RESTAURANT'],['neutral']
My roommate and I LOVE this place.,['RESTAURANT'],['positive']
"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",['AMBIENCE'],['positive']
Indoor was very cozy and cute.,['AMBIENCE'],['positive']
"The portion sizes here are huge, and the sushi is good.",['FOOD'],['positive']
Staff is very accomodating.,['SERVICE'],['positive']
"Excellent dumplings served amid clean, chic decor.","['AMBIENCE', 'FOOD']","['positive', 'positive']"
"I got the $10 10-piece dim sum combo, every bite of which was great.",['FOOD'],['positive']
But $1 for each small piece???,['FOOD'],['negative']
Not worth it.,['FOOD'],['negative']
I won't go back unless someone else is footing the bill.,['RESTAURANT'],['negative']
The decor is very simple but comfortable.,['AMBIENCE'],['positive']
The food was delicious but do not come here on a empty stomach.,['FOOD'],['positive']
The portions are small but being that the food was so good makes up for that.,['FOOD'],['negative']
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,['FOOD'],['positive']
The staff there is very attentive and down to earth.,['SERVICE'],['positive']
I loved it and would go again.,['RESTAURANT'],['positive']
Great Indian food and the service is incredible.,"['SERVICE', 'FOOD']","['positive', 'positive']"
The owner truly caters to all your needs.,['SERVICE'],['positive']
"When family came in he gave them apps to test their palets, and then ordered for them.",['SERVICE'],['positive']
Everyone was more then happy with his choices.,['SERVICE'],['positive']
Great food and the prices are very reasonable.,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
The food here does a great service to the name (Cantonese that is...).,['FOOD'],['positive']
I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,['FOOD'],['positive']
This dish is my favorite and I always get it when I go there and never get tired of it.,['FOOD'],['positive']
"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",['FOOD'],['positive']
Simply some good tasting Chinese food at incredible prices...,['FOOD'],['positive']
Service is not what you are coming here for...,['SERVICE'],['negative']
Big Wong is a great place to eat and fill your stomach.,['RESTAURANT'],['positive']
"whoever the jazz duo was, they were on POINT.",['AMBIENCE'],['positive']
"good music, great food, speedy service affordable prices.","['FOOD', 'RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
even the wine by the glass was good.,['DRINKS'],['positive']
"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.","['LOCATION', 'RESTAURANT']","['neutral', 'positive']"
Consistently good Japanese Tapas.,['FOOD'],['positive']
