text,aspects,polarities
"The food is good, especially their more basic dishes, and the drinks are delicious.",DRINKS,positive
"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!",RESTAURANT,positive
"The view is spectacular, and the food is great.",LOCATION,positive
Our food was great too!,FOOD,positive
I heartily recommend.,RESTAURANT,positive
"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.",FOOD,positive
I think that it is absolutely brilliant and well runned business operation.,RESTAURANT,positive
The people that work there are always so friendly you forget you are in New York sometimes.,SERVICE,positive
It is a lot of fun with live entertainment and all kinds of Disney type special effects.,AMBIENCE,positive
The reason there are 4 different results on citysearch for the same place is because they keep trying to start a new thread so they can stock it with positive reviews.,RESTAURANT,negative
"While the ambiance and atmosphere were great, the food and service could have been a lot better.",FOOD,positive
What a great place.,RESTAURANT,positive
"Though it's been crowded most times I've gone here, Bark always delivers on their food.",RESTAURANT,positive
Best Pastrami I ever had and great portion without being ridiculous.,FOOD,positive
They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,FOOD,negative
$170 down the toilet...,RESTAURANT,negative
Great Hot Dogs!,FOOD,positive
"Seriously, this place kicks ass.",RESTAURANT,positive
The hostess and the waitress were incredibly rude and did everything they could to rush us out.,SERVICE,negative
I was very disappointed with this restaurant.,RESTAURANT,negative
We will definitely go back.,RESTAURANT,positive
"Ambience is so cute and quaint, good for business although we were there on vacation.",RESTAURANT,positive
A great place to meet up for some food and drinks...  ,RESTAURANT,positive
I love this place,RESTAURANT,positive
The food looked very appetizing and delicious since it came on a variety of fancy plates.,FOOD,positive
the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,FOOD,positive
"On that scale, it's a world-beater.",RESTAURANT,negative
She was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,SERVICE,positive
"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.",RESTAURANT,negative
I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,RESTAURANT,positive
The place itself is beautiful the bar scene seems to be happening.,AMBIENCE,positive
I do not recommend.,RESTAURANT,negative
"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",SERVICE,positive
I go and eat out at many different restaurants and this is one place you have go and try.,RESTAURANT,positive
Everything was going good until we got our meals.,RESTAURANT,positive
Not worth it.,FOOD,negative
but overall i give it a 10,RESTAURANT,positive
"Delicate spices, onions, eggs and a kick-ass roti.",FOOD,positive
Murray won't do it.,SERVICE,negative
"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",RESTAURANT,positive
"This is a great place to take out-of-towners, and perfect for watching the sunset.",LOCATION,positive
I would never recommend this place to anybody even for a casual dinner.,RESTAURANT,negative
MMMMMMMMMmmmmmm so delicious,FOOD,positive
"I was shocked that my friends wanted to stay after the waitress said, ""can I help you"" and ""how many are in your party.""",SERVICE,negative
honestly the worst sushi my husband and i had in our entire lives.,FOOD,negative
I had the duck breast special on my last visit and it was incredible.,FOOD,positive
"First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.",AMBIENCE,negative
Don't go with a larger group than 4! ,RESTAURANT,negative
I absolutely love this place!!!,RESTAURANT,positive
Great pizza for lunch place.,FOOD,positive
A little noise but I think that was because of our party!,AMBIENCE,neutral
"All in all, this midtown gem instantly became one of my favorite sushi restaurants in the city.",RESTAURANT,positive
"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",RESTAURANT,positive
Gross food – Wow-,FOOD,negative
Amazing food.,FOOD,positive
"Ask for Usha, the nicest bartender in manhattan.",SERVICE,positive
The food is great and the environment is even better.,AMBIENCE,positive
"The signs, the specials menus, food, and even all the waitstaff are ALL TOTALLY Japanese.",RESTAURANT,positive
"If only they delivered, they'd make a mint!",RESTAURANT,neutral
Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,FOOD,negative
Me and my girls will definitely go back.,RESTAURANT,positive
You cannot go wrong with this place.,RESTAURANT,positive
Best meal in a long time!,FOOD,positive
The design and atmosphere is just as good.,AMBIENCE,positive
"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",FOOD,neutral
There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,SERVICE,negative
I wish I COULD be refunded!,RESTAURANT,negative
"I couldn't ignore the fact that she reach over the plate of one of my friends, who was in mid bite, to clear the table.",SERVICE,negative
the turkey burgers are scary!,FOOD,negative
Authentic Shanghai style and I cannot recommend a better Shanghai place in New York.,RESTAURANT,positive
"By far, the best pizza in Manhattan.",FOOD,positive
"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",RESTAURANT,negative
What you are paying for is the environment and the name.,RESTAURANT,neutral
The service was excellent - friendly and attentive.,SERVICE,positive
Waitstaff are very friendly.,SERVICE,positive
Run don't walk.,RESTAURANT,positive
I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,SERVICE,positive
Give it a try and enjoy.,RESTAURANT,positive
I am happy i did the food was awsome.,FOOD,positive
"I found the food to be outstanding, particulary the salmon dish I had.",FOOD,positive
"quacamole at pacifico is yummy, as are the wings with chimmichuri.",FOOD,positive
She just nodded and walked off.,SERVICE,negative
"I paid just about $60 for a good meal, though :)",FOOD,positive
The worst excuse for Japanese food I've ever encountered.,FOOD,negative
This is a fun restaurant to go to.,RESTAURANT,positive
"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",FOOD,positive
Baluchi's has solid food and a nice decor at reasonable prices.,RESTAURANT,positive
Suan is a great place that I often take my friends (classmates) too.,RESTAURANT,positive
"A large is $20, and toppings are about $3 each.",FOOD,negative
If you want good authentic Thai this place is not the place to go.,FOOD,negative
Single Worst Restaurant in Manhattan,RESTAURANT,negative
"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good...not outstanding, but good.",FOOD,neutral
"Skip this restaurant, it's a big disappointment.",RESTAURANT,negative
I definitely wouldn't go back.,RESTAURANT,negative
And the Tom Kha soup was pathetic.,FOOD,negative
"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",FOOD,negative
It is definitely a good spot for snacks and chat.,RESTAURANT,positive
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!",SERVICE,negative
Food is great.,FOOD,positive
My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,FOOD,negative
People are always friendly.,SERVICE,positive
"The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.",AMBIENCE,negative
The service is awful.,SERVICE,negative
I'm not even going to bother to describe it; it speaks for itself.,FOOD,positive
"I wish I could like this place more, and I wish someone would retrain the staff.",RESTAURANT,negative
"After all that, they complained to me about the small tip.",SERVICE,negative
Wouldn't recomend it for dinner!,RESTAURANT,negative
The menu is fairly simple without much descriptions. ,FOOD,neutral
My chow fun and chow see was really bland and oily.,FOOD,negative
"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",SERVICE,negative
I tried a couple other dishes but wasn't too impressed.,FOOD,neutral
They have a huge selection of different cream cheeses and all of their salads are great.,FOOD,positive
"Nice atmosphere, the service was very pleasant and the desert was good.",FOOD,positive
"We left, never to return.",RESTAURANT,negative
I cannot imagine better Indian food in all of the city.,FOOD,positive
My wife had barely touched that mess of a dish.,FOOD,negative
We'd go back again,RESTAURANT,positive
Stepping into Casa La Femme last night was a true experience unlike any other in New York!,RESTAURANT,positive
The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,DRINKS,positive
"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",SERVICE,positive
"Excellent food, although the interior could use some help.",AMBIENCE,positive
"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.",RESTAURANT,positive
We thought that this place is using too much of MSG cooking in the foods.,FOOD,negative
"It melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.",FOOD,positive
"Can't argue about that, but they are clearly over priced.",FOOD,negative
"The entree was bland and small, dessert was not inspired.",FOOD,negative
noodles with shrimp and chicken and coconut juice is the MUST!,FOOD,positive
This place blew me away...by far my new favorite restaurant on the uppereast side.,RESTAURANT,positive
Loved It,RESTAURANT,positive
I had the best ravioli ever.,FOOD,positive
Probably would not go again...,RESTAURANT,negative
"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",AMBIENCE,negative
The wine list is excellent.,DRINKS,positive
First of all Dal Bukhara Rocks.,FOOD,positive
The sangria was pretty tasty and good on a hot muggy day.,DRINKS,positive
You can't go wrong here.,RESTAURANT,positive
A Thai restaurant out of rice during dinner?,RESTAURANT,negative
Service- friendly and attentive.,SERVICE,positive
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,DRINKS,positive
"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.",DRINKS,positive
The wife had the risotto which was amazing.,FOOD,positive
"The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic, just simple, small and sparse.",AMBIENCE,neutral
"A cool bar with great food, and tons of excellent beer.",FOOD,positive
I look forward to eating here again,RESTAURANT,positive
The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,LOCATION,positive
"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",LOCATION,neutral
The only downside... they only take cash which is OK if you know about it ahead of time.,RESTAURANT,negative
"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",DRINKS,positive
Love Al Di La,RESTAURANT,positive
A little crowded but they move that line really fast!,RESTAURANT,positive
Very good wine choices.,DRINKS,positive
"Have recommended the place to friends, always gets good response.",RESTAURANT,positive
How do you rate home?,RESTAURANT,positive
These are overpriced and you can get better just around the corner:,FOOD,negative
"short and sweet – seating is great:it's romantic,cozy and private.",AMBIENCE,positive
My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.,RESTAURANT,positive
"The food arrived 20 minutes after I called, cold and soggy.",SERVICE,negative
"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",SERVICE,positive
"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",FOOD,positive
"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!",RESTAURANT,positive
Slightly on the pricey side but worth it!,RESTAURANT,negative
It is so romantic.,AMBIENCE,positive
"On the way out, we heard of other guests complaining about similar issues.",SERVICE,negative
The only thing the waiters don't do for you is wipe your chin when you leave.,SERVICE,positive
Thanks Bloom's for a lovely trip.,RESTAURANT,positive
When the main course finally arrived (another 45mins) half of our order was missing.,SERVICE,negative
The tuna and wasabe potatoes are excellent.,FOOD,positive
The Cypriot restaurant has a lot going for it.,RESTAURANT,positive
Don't waste money on decor.,AMBIENCE,neutral
Here the hot dog is elevated to the level of a real entree with numerous variations available.,FOOD,positive
Highly recommended!,RESTAURANT,positive
"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",SERVICE,neutral
"When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.",RESTAURANT,negative
Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.,FOOD,positive
"The food is good, I can't lie.",FOOD,positive
"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.",RESTAURANT,negative
But $500 for a dinner for two that didn't include Wine?,FOOD,negative
great food,FOOD,positive
Haru on Park S is simply disgusting.,RESTAURANT,negative
Price and quality of fish alone will keep us from making a return visit.,RESTAURANT,negative
"Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.",FOOD,positive
"Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!",LOCATION,positive
Nice for one time special occasion.,RESTAURANT,positive
I thought the restaurant was nice and clean.,RESTAURANT,positive
I/we will never go back to this place again.,RESTAURANT,negative
"This place, which is only a few months old, is perhaps Queens' biggest secret!",RESTAURANT,positive
"The food is very good, but not outstanding.",FOOD,neutral
"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",RESTAURANT,positive
"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",FOOD,positive
so delicious!!!!!!,FOOD,positive
"In an area sadly lacking in decent Thai food, this is one of the best spots.",FOOD,positive
"Look, the appetizers were really good.",FOOD,positive
Good food.,FOOD,positive
"It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.",FOOD,negative
On a hot day it was fabulous to stop in and enjoy lunch.,RESTAURANT,positive
"Good, fast service.",SERVICE,positive
Fabulous food - if the front of house staff don't put you off – ,SERVICE,positive
"Seating is always prompt, though the restaurant does fill up in the evening.",SERVICE,positive
The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.,FOOD,positive
Gorgeous place ideal for a romantic dinner,RESTAURANT,positive
"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",SERVICE,positive
The Four Seasons restaurant is a great experience.,RESTAURANT,positive
I have NEVER been disappointed in the Red Eye.,RESTAURANT,positive
"Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.",RESTAURANT,positive
"Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.",FOOD,negative
The staff there is very attentive and down to earth.,SERVICE,positive
I was there on sat. for my birthday and we had an excellent time.,RESTAURANT,positive
And even more so unpleasant because it was so costly for such an unpleasant experience.,RESTAURANT,negative
"When we threatened to leave, we were offered a meager discount even though half the order was missing.",SERVICE,negative
An excellent service,SERVICE,positive
"Price is high but the food is good, so I would come back again.",RESTAURANT,positive
The place was nice and calm.,AMBIENCE,positive
The only beverage we did receive was water in dirty glasses!,SERVICE,negative
The Seafood Dynamite is also otherworldly.,FOOD,positive
This place has ruined me for neighborhood sushi.,FOOD,positive
In the end you end up with a fair tab and NOTHING BUT A GREAT TIME!!!,RESTAURANT,positive
"oh speaking of bathroom , the mens bathroom was disgusting.",AMBIENCE,negative
"The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.",SERVICE,negative
The location is perfect.,LOCATION,positive
I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers.,RESTAURANT,positive
The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,SERVICE,positive
"its just a fun place to go, not a five star restaraunt.",RESTAURANT,neutral
I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,FOOD,positive
The environment is very upscale and you will see a lot of rich guys with trophy wives or just highly paid escorts.,RESTAURANT,neutral
"If celebrities make you sweat, then your in for a ride, but if your like most around these parts then you'll just yawn and wonder whats with all the hype.",RESTAURANT,negative
Guaranteed to be a tasty experience!),DRINKS,positive
"Great wine selection, Gigondas is worth the price, and the house champagne is a great value.",DRINKS,positive
"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",FOOD,positive
Try the sea bass.,FOOD,positive
Tasty Dog!,FOOD,positive
Great survice,SERVICE,positive
The entree was also very good.,FOOD,positive
"The service is excellent, the decor is great, and the food is delicious and comes in large portions.",FOOD,positive
"Be sure to try the seasonal, and always delicious, specials.",FOOD,positive
"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.",RESTAURANT,negative
I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,AMBIENCE,positive
We took advanatage of the half price sushi deal on saturday so it was well worth it.,FOOD,positive
"Admittedly some nights inside the restaurant were rather warm, but the open kitchen is part of the charm.",AMBIENCE,positive
Please be aware that it's CASH or AMEX only!,RESTAURANT,neutral
"If you go here, do it on his off-night.",SERVICE,negative
"This was the perfect quiet, relaxing, and delicious accompaniment to our afternoon of theater.",AMBIENCE,positive
"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.",SERVICE,negative
I lOVE THIS PLACE!,RESTAURANT,positive
I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).,RESTAURANT,negative
The duck confit is always amazing and the foie gras terrine with figs was out of this world.,FOOD,positive
I really recommend the very simple Unda (Egg) rolls.,FOOD,positive
It was well worth the wait.,RESTAURANT,positive
"good music, great food, speedy service affordable prices.",FOOD,positive
"When you add it all together, it just doesn't seem worth it to me...especially considering the prices.",RESTAURANT,negative
I loved it and would HIGHLY RECOMMEND.,RESTAURANT,positive
this place had ALL the trimmings and i mean all.,FOOD,positive
"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion..try the potato stuff kanish best one.",SERVICE,neutral
Shame on this place for the horrible rude staff and non-existent customer service.,SERVICE,negative
You must try the shrimp appetizers.,FOOD,positive
I couldn't even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach.,FOOD,negative
"If the weather is nice, try to snag an outside table.",AMBIENCE,positive
Very affordable and excellent ambient!,RESTAURANT,positive
We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.,SERVICE,negative
This restaurant was way overhyped.,RESTAURANT,negative
"Servers are all different, Greg is my favorite.",SERVICE,positive
"The Steak Tartare is a great bet, they fix it for you at the table.",FOOD,positive
Moderate prices.,RESTAURANT,neutral
but the service was a bit slow.,SERVICE,negative
I asked for a menu and the same waitress looked at my like I was insane.,SERVICE,negative
"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.",FOOD,negative
The seats are uncomfortable if you are sitting against the wall on wooden benches.,AMBIENCE,negative
Wonderful at holiday time.,RESTAURANT,positive
The prices are wonderfully low.,RESTAURANT,positive
"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!",FOOD,positive
There is something about their atmosphere that makes me come back nearly every week.,AMBIENCE,positive
"Try everything for that matter, it is all good.",FOOD,positive
"I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she ""had a BBQ to go to"" that night - WTF??",SERVICE,negative
The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,SERVICE,negative
I recently tried Suan and I thought that it was great.,RESTAURANT,positive
I honestly don't even know where to begin.,RESTAURANT,negative
"Conveniently located too, being right on Bedford ave.",LOCATION,positive
"Indo Chinese food, pretty good...",FOOD,positive
"We liked it so much, that we will always make it a point to dine here when we visit New York.",RESTAURANT,positive
I got hair in my food 2 times of then !,FOOD,negative
I loved everythig about it-especially the shows and actors.,RESTAURANT,positive
"Will comeback for sure, wish they have it here in LA..",RESTAURANT,positive
"The Dancing, White River and Millenium rolls are musts.",FOOD,positive
I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,SERVICE,negative
"they were dry and disgusting, i didn't even finish my first piece.",FOOD,negative
"The sandwiches are dry, tasteless and way overpriced.",FOOD,negative
"The food was not fresh, the sauces were bland and very oily.",FOOD,negative
But too far east!,LOCATION,negative
"Great food, great prices, great service.",RESTAURANT,positive
too large for just two people but nothing was left.,FOOD,neutral
"In any event, this is a place I'll be sure to stop by again when I'm in this part of town.",RESTAURANT,positive
We paid a fixed pricce but got nothing!!,SERVICE,negative
The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,DRINKS,positive
I don't think I would go again.,RESTAURANT,negative
Went here on sat 1/26 and was disappointed.,RESTAURANT,negative
By far the best salad I have had in a fast food restaurant.,FOOD,positive
I would not expect this for a $55 dinner.,FOOD,negative
In summer-eat outside on a terrace (another great feature of Suan)!!!,AMBIENCE,positive
The entertainment was great they have shows that go on through out the dinner.,AMBIENCE,positive
"If you are going for the food, it will not be worth it.",FOOD,negative
cirspy crust margherita pizza,FOOD,positive
I took one look at the chicken and I was appalled.,FOOD,negative
The sashimi is always fresh and the rolls are innovative and delicious.,FOOD,positive
"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",RESTAURANT,positive
The view is breathtaking the service is top notch... the ambiance is wonderfull.,LOCATION,positive
you know what i mean all the positives things happening there made mw write this review.,RESTAURANT,positive
I was pleasantly suprised.,RESTAURANT,positive
"Service was very good - prompt, attentive and non-intrusive.",SERVICE,positive
The buffet had a nice selection.,FOOD,positive
"We, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.",SERVICE,negative
As always we had a great glass of wine while we waited.,DRINKS,positive
"Always a nice crowd, but never loud.",RESTAURANT,positive
The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,FOOD,neutral
"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",AMBIENCE,positive
"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.",SERVICE,negative
The martinis are amazing and very fairly priced.,DRINKS,positive
"I came across Village Underground by accident, now I go there all the time.",RESTAURANT,positive
"Paul, the maitre d', was totally professional and always on top of things.",SERVICE,positive
"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",LOCATION,neutral
Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,FOOD,positive
"An awesome organic dog, and a conscious eco friendly establishment.",RESTAURANT,positive
Pacifico is a great place to casually hang out.,RESTAURANT,positive
"This was, from start to finish, a mind-bogglingly uncomfortable experience.",RESTAURANT,negative
"Great, original taste.",FOOD,positive
"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",FOOD,negative
Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,FOOD,positive
"The drinks are great, especially when made by Raymond.",DRINKS,positive
I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.,RESTAURANT,positive
Right off the L in Brooklyn this is a nice cozy place with good pizza.,AMBIENCE,positive
"But, they were too big for the bun.",FOOD,negative
"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",RESTAURANT,negative
"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer. ",FOOD,negative
All of the pizzas are terrific and the price is even better!,FOOD,positive
I will NEVER return.,RESTAURANT,negative
The food is all shared so we get to order together and eat together.,FOOD,positive
"i've been to sapphire twice and both times the food was fine, if not good.",FOOD,positive
"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",SERVICE,positive
Friendly staff that actually lets you enjoy your meal and the company you're with.,SERVICE,positive
I had fish and my husband had the filet - both of which exceeded our expectations.,FOOD,positive
The only thing that strikes you is the decor?(not very pleasant).,AMBIENCE,negative
AMAZING MY FAVORITE!!!,RESTAURANT,positive
I come here enjoy very much with husband.,RESTAURANT,positive
Taking Hot Dogs to the next level,FOOD,positive
"Oh, and there's hookah.",AMBIENCE,positive
One of the BEST,RESTAURANT,positive
Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,AMBIENCE,positive
Awesome,RESTAURANT,positive
But the service is HORRID!,SERVICE,negative
The concept of japanese tapas is newly created and clearly doesn't work.,FOOD,negative
"The fish was adequate, but inexpertly sliced.",FOOD,negative
I got an excellent piece of cheesecake and we had several other nice pastries.,FOOD,positive
My fav was the sassy lassi...,DRINKS,positive
LLOOVVE THIS PLACE.,RESTAURANT,positive
"Average to good Thai food, but terrible delivery.",SERVICE,positive
"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",FOOD,positive
I love it.,RESTAURANT,positive
Decor needs to be upgraded but the food is amazing!,FOOD,negative
its alright,RESTAURANT,neutral
"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice. ",FOOD,negative
"whoever the jazz duo was, they were on POINT.",AMBIENCE,positive
"The svc can be a bit rude at times, esp if you have big group, but overall the restaurant is a must!",RESTAURANT,negative
Everyone was smiling so that made me feel welcome.,SERVICE,positive
NO PIZZA 33 for me!,RESTAURANT,negative
"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",AMBIENCE,positive
Bison was quite excellent however.,FOOD,positive
"I found the food, service and value exceptional everytime I have been there.",RESTAURANT,positive
"I am so coming back here again, as much as I can.",RESTAURANT,positive
"Went here last night - nice decor, good service, but the food was surprisingly excellent.",FOOD,positive
The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,FOOD,positive
"Overall, decent food at a good price, with friendly people.",SERVICE,neutral
This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,RESTAURANT,positive
Finally a reliable Chinese restaurant!,RESTAURANT,positive
I heard the lobster roll was excellent. ,FOOD,positive
The food was absolutely amazing!!,FOOD,positive
But $1 for each small piece???,FOOD,negative
"On a recent Sunday afternoon, a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT.",RESTAURANT,positive
All in all we're already coming up with excuses to go ahead really soon in the next few wks!!!!,RESTAURANT,positive
"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",FOOD,negative
"delicious bagels, especially when right out of the oven.",FOOD,positive
Go to Volare for 1st class service and terrific food.,SERVICE,positive
"Good spreads, great beverage selections and bagels really tasty.",DRINKS,positive
The family seafood entree was very good.,FOOD,positive
Love their drink menu.,DRINKS,positive
"For those that go once and don't enjoy it, all I can say is that they just don't get it.",RESTAURANT,positive
The food was average or above including some surprising tasty dishes.,FOOD,positive
"Guess what, I waited for TWENTY minutes before she came over and when she finally did, she says, ""oh well, I wish you would have said something earlier"" No apology, nothing.",SERVICE,negative
Never again!,RESTAURANT,negative
Good drink.,DRINKS,positive
I ordered the smoked salmon and roe appetizer and it was off flavor.,FOOD,negative
They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,SERVICE,negative
Decent wine at reasonable prices.,DRINKS,neutral
Would NEVER go back there.,RESTAURANT,negative
"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",FOOD,negative
Amma is nothing special.,RESTAURANT,neutral
No thanks!!!,RESTAURANT,negative
Simply some good tasting Chinese food at incredible prices...,FOOD,positive
Cozy romantic atomosphere with only around 15 tables at most.,AMBIENCE,positive
This tiny Williamsburg spot is always pleasantly surprising.,RESTAURANT,positive
"Also, because it is so thin, it gets cold very quickly and its not that filling.",FOOD,negative
The place is small and cramped but the food is fantastic.,FOOD,negative
Great food and the prices are very reasonable.,RESTAURANT,positive
"i happen to have a policy that goes along with a little bit of self-respect, which includes not letting a waiter intimidate me, i.e. make me feel bad asking for trivialities like water, or the check.",SERVICE,negative
"Toons has recently been redone, so it's now a very attractive space.",AMBIENCE,positive
"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",AMBIENCE,positive
The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,SERVICE,positive
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,SERVICE,positive
We will be back.,RESTAURANT,positive
The food was pretty tradional but it was hot and good with large portions.,FOOD,positive
It's cuz it's so good you need to taste it!!! ,FOOD,positive
"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!",RESTAURANT,negative
"The side dishes were passable, and I did get a refill upon request.",FOOD,neutral
Love it.,RESTAURANT,positive
I have never before eaten 40 pieces of relatively good nigiri.,FOOD,neutral
"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food",RESTAURANT,positive
My son and his girlfriend both wanted cheeseburgers and they were huge!,FOOD,neutral
