text,aspects,polarities
"<->no es un restaurante ni un cafe de cocina mediterranea, es un ""lugar"" donde tienen una mini carta de tapas ,servidas en unas bandejas en las que dificilmente puedes usar como plato , con una calidad media de las mismas, y que para subsistir ofrecen un menu de nueve euros, A BUEN ENTENDEDOR POCAS PALABRAS BASTAN.",FOOD,negative
"el servicio muy correcto, la comida muy buena exceoti el tiramisú, que para mi gusto, era amargo.",FOOD,positive
La amabilidad con que se nos trató fue exquisita.,SERVICE,positive
"La elaboración de los platos para el menú que efrecian de 20€, excepcional.",FOOD,positive
se esmeran en hacerlo bien,RESTAURANT,positive
"<->El menu reservado pot Internet, no estaba, eñ aire no funcionabs, mucho calor, el trato del encargado no correcto y la comida , no buena, ni en cantidad.",SERVICE,negative
"<->El menu reservado pot Internet, no estaba, eñ aire no funcionabs, mucho calor, el trato del encargado no correcto y la comida , no buena, ni en cantidad.",FOOD,negative
"El restaurante, fenomenal, tanto la comida con el servicio.",SERVICE,positive
"El restaurante, fenomenal, tanto la comida con el servicio.",FOOD,positive
"Y aunque la comida merece mucho la pena (asi como el servicio), el entorno, local y terraza, podría ser mejor.",SERVICE,positive
"Y aunque la comida merece mucho la pena (asi como el servicio), el entorno, local y terraza, podría ser mejor.",FOOD,neutral
"Calidad y precio muy razonables, al tener el 30% en el menú (sólo comidas).",FOOD,positive
Los camareros muy atentos y la comida buena y suficiente.,SERVICE,positive
Los camareros muy atentos y la comida buena y suficiente.,FOOD,positive
"Tampoco pedimos nada especial, una arroz, que estaba en su punto y se notaba que el pescado era de calidad.",FOOD,positive
Se recomienda en sitio.,RESTAURANT,positive
Buena calidad y correcta cantidad.,FOOD,positive
El ambiente es agradable y el servicio rápido y amable.,SERVICE,positive
"La relación calidad-precio, muy buena.",FOOD,positive
Comida buena.,FOOD,positive
Paella mixta exquisita.,FOOD,positive
que sorpresa mas agradecida conocer el Cafe de la casa de les lletres.,RESTAURANT,positive
"El ambiente es unico, el servicio muy atento y la comida un 10.",FOOD,positive
"El ambiente es unico, el servicio muy atento y la comida un 10.",SERVICE,positive
Nos ofrecieron huevos frescos de sus gallinas y eran exquisitos.,FOOD,positive
"seguramente volveremos para comer en la terrazza, o para desayunar el finde.",RESTAURANT,positive
lo aconsejo,RESTAURANT,positive
"En el apartado de ambiente todo muy correcto, decoración, música, ambiente, etc.",AMBIENCE,positive
Desvirtúa la buena comida servida con esmero... a mejorar este punto.,SERVICE,positive
Desvirtúa la buena comida servida con esmero... a mejorar este punto.,FOOD,positive
La comida estaba exquisita especialmente los huevos rotos que por cierto me explicaban que son de su granja/masia.,FOOD,positive
el servicio impecable.,SERVICE,positive
Lo recomiendo!!!,RESTAURANT,positive
La comida no es de gran calidad pero es acorde con el precio.,FOOD,neutral
"Ambiente muy tranquilo, muy limpio, los platos les faltaba un poco mas de comida, para los precios elevados que tiene, pero en definitiva todo muy correcto, curiosa decoracion",FOOD,positive
"Ambiente muy tranquilo, muy limpio, los platos les faltaba un poco mas de comida, para los precios elevados que tiene, pero en definitiva todo muy correcto, curiosa decoracion",AMBIENCE,negative
"Mentira todo, deberian tener ganas de cerrar y no se quisieron quedar por una mesa de dos que encima venian con un dto del 30% y nos mintieron descaradisimamente.",SERVICE,negative
Evidentemente no volveremos ni nos creemos nada de esa invitacion.,RESTAURANT,negative
Una verguenza todo.,RESTAURANT,negative
Nos aconsejaron el menú degustacion y fue muy acertado.,FOOD,positive
Buen servicio y el local bastante acogedor,AMBIENCE,positive
Muy atentos y el menu que escogimos nos parecio muy adecuado.,FOOD,positive
"Buena cocina y buen trato, repetiremos!!!!",FOOD,positive
Calidad precio bien el servicio amable,SERVICE,positive
"Restaurante pequeñito y muy acogedor, muy tranquilo, el servicio excelente, la.comida y la presentacion acorde con lo esperado.",FOOD,positive
"Restaurante pequeñito y muy acogedor, muy tranquilo, el servicio excelente, la.comida y la presentacion acorde con lo esperado.",SERVICE,positive
"Restaurante pequeñito y muy acogedor, muy tranquilo, el servicio excelente, la.comida y la presentacion acorde con lo esperado.",AMBIENCE,positive
Recomiendo la paella de marisco y la sangria de cava.,FOOD,positive
Sin duda volveremos.,RESTAURANT,positive
"Muy buen servicio; el local está genial ambientado, y es fácil de encontrar además; en la reserva pedimos la mesa más apartada, por eso de ir con un niño, y nos lo concedieron sin problema (y el local es pequeñito).",SERVICE,positive
"El menú sanvalentín, genial, buenísimo, variado, y con comida de gran calidad, estaba buenísimo.",FOOD,positive
"El camarero nos atendió genial, alegre, amable, simpático y atento.",SERVICE,positive
Totalmente recomendable!!,RESTAURANT,positive
El servicio fue atento.,SERVICE,positive
"La comida bien, pero sin echar cohetes.",FOOD,neutral
Las raciones fueron bastante escasas.,FOOD,negative
Alguno de los postres no estaba a la altura del dinero pagado.,FOOD,negative
El servicio fue excelente y la comida estaba genial.,SERVICE,positive
El servicio fue excelente y la comida estaba genial.,FOOD,positive
"Local muy original, buena comida y un servicio fantástico.",FOOD,positive
La comida y el lugar están bien pero el servicio es muy lento.,SERVICE,positive
La comida y el lugar están bien pero el servicio es muy lento.,FOOD,negative
La comida estuvo muy bien.,FOOD,positive
El ambiente agradable.,AMBIENCE,positive
"la iluminación un poco escasa, pero acogedora.",AMBIENCE,neutral
Volveré seguro.,RESTAURANT,positive
"Local agradable, cómodo y moderno, con una cocina cuidada y de buena calidad.",FOOD,positive
"Local agradable, cómodo y moderno, con una cocina cuidada y de buena calidad.",AMBIENCE,positive
Regular.,RESTAURANT,neutral
"Buena decoración, comida normal, mucho ruido y algo caro.",FOOD,positive
"Buena decoración, comida normal, mucho ruido y algo caro.",AMBIENCE,negative
"Esta bien, pero creo que trabajan para clientes puntuales, y no repetiré",RESTAURANT,neutral
"Me ha sorprendido el restaurante; nos han tratado en una manera casual pero profesional; la comida, todos los platos calidad excelente y sabroso; voy a volver pronto!",SERVICE,positive
"Un buen ambiente, servicio exquisito y atento, profesionales, platos de calidad, bien cocinados y raciones correctas.",SERVICE,positive
No te importa pagar por estar bien servido y comer bien .,SERVICE,positive
No te importa pagar por estar bien servido y comer bien .,FOOD,positive
Muy buen servicio y ambiente.,SERVICE,positive
La comida nos gustó a todos.,FOOD,positive
Ambiente muy agradable y animado.,AMBIENCE,positive
Recomendable.,RESTAURANT,positive
Ha sido nuestra prinera visita al Kafka y seguro que repetiremis en nuestras próximas escapadas a Barcelona.,RESTAURANT,positive
"Agradable ambiente, muy buen servicio y exquisitos platos.",FOOD,positive
"Agradable ambiente, muy buen servicio y exquisitos platos.",SERVICE,positive
Las alcachofas fritas tienen buena fama merecida.,FOOD,positive
Realmente 100% recomendable,RESTAURANT,positive
"Interesante restaurante en el Born, gran calidad en el producto utilizado, tal vez el único pero sería que la sala es un poco ruidosa y las mesas están un poco próximas entre sí.",AMBIENCE,negative
"No han cambiado nada, bueno si para mejor con los nuevos platos al estilo asiatico, despues de mucho tiempo sin volver,por motivos laborales, sigo pensando que es de lo mejor de barcelona, comida estupenda, servicio inmejorable, vamos que estuvimos 4 horas muy bien aprovechadas ,os lo recomiendo y espero volver pronto.",FOOD,positive
Te lo recomendaria!,RESTAURANT,positive
Servicio atento y eficiente y una comida estupenda y con muy buena ralacion calidad precio.,SERVICE,positive
Servicio atento y eficiente y una comida estupenda y con muy buena ralacion calidad precio.,FOOD,positive
Cumplió nuestras expectativas.,RESTAURANT,positive
"El restaurante es muy bonito, el ambiente es agradable y la decoración excepcional así somo el servicio que fue muy amable en todo momento.",SERVICE,positive
"El restaurante es muy bonito, el ambiente es agradable y la decoración excepcional así somo el servicio que fue muy amable en todo momento.",AMBIENCE,positive
Lamentablemente la relación calidad-precio me parece mala ya que la comida en mi opinión no está a la altura del precio.,FOOD,negative
"Lugar agradable, buen servicio y platos con nota media-alta y con una buena relación calidad-precio.",SERVICE,positive
Recomendado.,RESTAURANT,positive
"Servicio atento y eficiente, ambiente agradable.",SERVICE,positive
"Precios: correctos, lo normal en estos tiempos.",RESTAURANT,neutral
"Plato degustación: un poco abundante de más, pero bien cocinado.",FOOD,positive
Únicos comentarios crítico: luz escasa para un restaurante; aquí prima la decoración sobre la función.,AMBIENCE,negative
"Por lo demás, muy recomendable.",RESTAURANT,positive
"El ambiente muy agradable, el servicio muy atento y la comida muy buena.",SERVICE,positive
"El ambiente muy agradable, el servicio muy atento y la comida muy buena.",AMBIENCE,positive
Absolutamente recomendable.,RESTAURANT,positive
Absolutamente recomendable.,RESTAURANT,positive
Absolutamente recomendable.,RESTAURANT,positive
Absolutamente recomendable.,RESTAURANT,positive
Absolutamente recomendable.,RESTAURANT,positive
Absolutamente recomendable.,RESTAURANT,positive
Absolutamente recomendable.,RESTAURANT,positive
Absolutamente recomendable.,RESTAURANT,positive
Absolutamente recomendable.,RESTAURANT,positive
Ambiente cálido y agradable.,AMBIENCE,positive
Servicio amable y cocina muy correcta.,SERVICE,positive
Servicio amable y cocina muy correcta.,FOOD,positive
Restaurante muy agradable y buena comida.,FOOD,positive
"Buen ambiente, muy buen servicio y muy buena comida.",FOOD,positive
"Buen ambiente, muy buen servicio y muy buena comida.",SERVICE,positive
Y el local esta muy bien decorado y es muy acogedor.,AMBIENCE,positive
Un lugar que te hace sentir como en casa.,RESTAURANT,positive
"Comida excelente, producto inmejorable y un servicio correcto.",SERVICE,positive
"Comida excelente, producto inmejorable y un servicio correcto.",FOOD,positive
"Agradable para tomar copas, cockteles y un vinito.",DRINKS,positive
"Lo recomiendo, no les dejara indiferente.",RESTAURANT,positive
El changet era salmuera.,FOOD,negative
"Las croquetas literalmente nos las tiró en la mesa sin decir ni mu la camarera, porque por la puerta estaba entrando un amigo suyo con el cual se sentó a conversar.",SERVICE,negative
"Cuando llegó el arroz, le recordé la salsa y no se dignó contestarme.",SERVICE,negative
"Empecé a comer, para que no se enfriase la ración más bien escasa y oh sorpresa  era también una  salmuera anegada en tinta.",FOOD,negative
en ese momento se dio cuenta de su comportamiento negligente y ensayo una disculpa por su falta total de profesionalidad y de atención.,SERVICE,negative
"sorprendente, es como estar en new york y paris a la vez, decoracion espectacular, personal increible y su comida fresca de mercado me fascino, se los recomiendo chicos, suerte.",FOOD,positive
Estaba todo riquísimo y los camareros muy amables,SERVICE,positive
Estaba todo riquísimo y los camareros muy amables,FOOD,positive
Fuimos recomendados a cenar en Nochebuena y nos llevamos una gran decepción: no sólo las materias primas dejaban mucho que desear (revuelto de gambas y setas de bolsa precongelada) sino que las cantidades eran irrisorias para el precio.,FOOD,negative
"El bacalao al horno (especialidad de la casa) resultó acorchado y duro, así como el plato de ciervo (26euros el plato) se presentó escaso y apenas sin guarnición.En definitiva, se le presume una calidad avalada por galardones varios y nos hemos encontrado una comida bastante mediocre. ",FOOD,negative
Así mismo he de resaltar que los entrantes estaban en su mayoría fríos y unos pimientos no se podían comer porque simplemente los habían sacado del frigorífico a la mesa.,FOOD,negative
"Ciertamente fue desilusionante, debido, en especial, a la escasez en los segundos platos en relación con los precios.",FOOD,negative
"Hacía mucho tiempo que un restaurante en Zaragoza no me sorprendía de esta manera: Gran calidad del producto, numerosos detalles, puntos de cocción perfectos en casi todos los platos, raciones abundantes y un precio elevado pero ajustado a la calidad.El servicio fue atento y educado aunque tuvo algún pequeño fallo (como servir la segunda botella de vino en las copas en que aún quedaba algo de la anterior)De comienzo una buena variedad de panes (pizza, oliva verde, oliva negra, …) con un cuenquito de aceite de oliva con tomate mozzarella y albahaca.",FOOD,positive
"Como entrantes compartimos:- un carpaccio de buey de Kobe, excelente, sabrosísimo.- una tempura de comenillas rellenas de foie y alchofas- una cola entera de bogavante a la plancha con salsa de su coral (muy sabrosa, aunque un poco pasada de punto)Antes del segundo la casa nos ofreció un pinco de membrillo y queso en tempura presentado en un palo de canela encendido.",FOOD,positive
Muy original presentación y muy lograda la combinación.Los segundos fueron un poco más tradicionales:,FOOD,positive
Extraordinario sabor y textura.,FOOD,positive
Gran taco de rape cocido en su punto y muy sabroso.,FOOD,positive
"Tal vez pod´ria haber estado un poco menos hecho, pero muy sabroso y también acompañado por un excelente puré.",FOOD,positive
Espectacular y muy sabroso.,FOOD,positive
Sólo pedimos dos postres y la verdad es que fueron lo más flojo de la cena:,FOOD,neutral
"Un buen sitio, a seguir.",RESTAURANT,positive
"El restaurante estaba bastante lleno (aunque no completo) y sin embargo estuvimos muy tranquilos, con casi total intimidad.",AMBIENCE,positive
"Es una cocina bastante tradicional en los conceptos pero los aliña con procedimientos de cocina modernos y bien aplicados, junto con presentaciones creativas.",FOOD,positive
Lo más destacable para mí es el uso de la cocción a baja temperatura en muchos platos y presentaciones espetaculares y trabajadas. ,FOOD,positive
"Decepcionante experiencia.La carta de vinos que parece completa en la oferta, en el apartado internacional nada de nada no disponen de ninguna de las referencias.",DRINKS,negative
"La carta es poco atractiva, los calamares a la andaluza imposibles, pimientos de cristal con anchoas, nadando en aceite de calidad mediocre, bacalao con crema de puerros, tapado por una exagerada llamémosla ensalada de rucula, el conjunto del plato mal, paletilla de cordero bien en su ejecución, los postres flojos muy flojos.",FOOD,negative
El local aco*edor y bien instalado.,AMBIENCE,positive
Entramos con gran expectación y salimos muy decepcionados. ,RESTAURANT,negative
"Buen restaurante, buen servicio y buena cocina.Pero… al ser tan pequeño, el humo del tabaco te arruina toda la cena.",AMBIENCE,positive
"Buen restaurante, buen servicio y buena cocina.Pero… al ser tan pequeño, el humo del tabaco te arruina toda la cena.",SERVICE,positive
"Buen restaurante, buen servicio y buena cocina.Pero… al ser tan pequeño, el humo del tabaco te arruina toda la cena.",FOOD,negative
A ver si cambian pronto la ley y podemos degustar la buena cocina sin alteraciones apestosas como la del tabaco… ,FOOD,negative
"En dos palabras?-una mierdaEn mas palabras?Caro, hortera, parece una cueva, raciones minimas y platos de lo mas normales.Lo unico de autor, es la foto que realmente es digna del premio a la vergüenza ajena, (…). ",FOOD,negative
"Una vergüenza lo que nos han cobrado, han sugerido los entrantes y nos han cobrado 9 euros por cada plato de pan con tomate.Hemos ido 12 y hemos pagado caso 700 euros y hemos tenido que pedir que nos invitaran a un chupito.",FOOD,negative
Un plato de jamon de entrante..25 euros??,FOOD,negative
y el pan que no hemos pedido.. en fin os recomiendo a todos que no piseis este sitio porque os cobraran solo por entrar.,RESTAURANT,negative
Por este dinero como de verdad en un sitio en condiciones ,RESTAURANT,negative
"es un restaurate unico en zaragoza, es pequeño, comodo y muy privado, la decoracion es perfecta ya que lo hace muy acojedor, el servicio es normal, pero la comida es muy especial y de muy buena calidad.",FOOD,positive
es un restaurate para repetir mi nota es de 9.,RESTAURANT,positive
"solo dijo que es un sitio alucinate,comida sevicio y decoracion, lo que mas me gusto fue la comida ya que es de muy buena calidad, espero que en un futuro se igual y que no cambie.",FOOD,positive
un sitio para repetir y recomendar .,RESTAURANT,positive
"recomiendo este sitio.Fui a cenar con mi novio por mi cumple,y samilos encantados,repetiremos seguro.",RESTAURANT,positive
"Todo en pequeñas cantidades pero buenísimo,myuy bien cocinado,y el trato perfecto.",FOOD,positive
"No es para ir todas las semanas,pq es un poco más caro,q el tipico restaurante informal,pero merece la pena,para una celebración especial.",RESTAURANT,neutral
Gracias¡¡¡ ,RESTAURANT,positive
DE VERGÜENZA!!!,RESTAURANT,negative
"38 euros con bodega incluida.Los platos no estuvieron mal: jamón ibérico con pan con tomate, calamares con pimientos de padrón, patatas confitadas con foie y arroz meloso (de setas).",FOOD,neutral
"De segundo a elegir varios platos entre los que se encontraban bacalao, rape, solomillo, cochillino, steak tartar,…Los primeros eran centros que para degustar estaban bien, pero vamos, escasos.",FOOD,positive
"Si de segundo hubiese habido un buen plato no digo ni ‘mu’, pero no.",FOOD,negative
"Al final pagamos: 38 por persona, 10 euros por un plato de tomate de la huerta que cultiban ellos (ofrecido de repente teniendo el menú cerrado y sin avisar del precio), 2 euros por café, 5.5 por pacharán (de esto no digo nada, si lo pides lo pagas) y 13 euros por una botella de vino teniendo el menú cerrado.",FOOD,negative
Sobre todo siendo el precio de 38 euros (más iva) y siendo la comida más bien escasa y sin aportar más calidad que la de muchos otros sitios a mejor precio.,FOOD,neutral
EVITADLO SI PODÉIS!! ,RESTAURANT,negative
"Estuvimos cenando un grupo de amigos el sábado 19 de noviembre, y he de decir que el local levanta muchas espectativas, que luego se ven defraudadas por la comida, normalita, la cantidad no escasa, sino mínima, el servicio muy defieciente, y el precio astronómico.",SERVICE,negative
NO LO RECOMIENDO EN ABSOLUTO. ,RESTAURANT,negative
"y cenamos de maravilla, tanto en calidad como en cantidad.",FOOD,positive
El servicio tambien estuvo a la altura.,SERVICE,positive
"El lugar es precioso y acogedor; fue todo excelente, lo recomiendo a todas aquellas personas que con elegancia quieran disfrutar. ",AMBIENCE,positive
Excelente calidad y precio.,FOOD,positive
"Hoy y mañana sigue estando la oferta, pero si alguno quiere comprarla.40 € por un menú degustación con buen producto, muy bien cocinado e incluido gin-tonic, creo que es imbatible.Eso sí, para mi gusto el gin tonic mejor sin violeta, aunque soy un amante de los caramelos de violeta, mejor cada cosa en su sitio. ",FOOD,positive
"Sin  ofrecernos la carta de menús nos dan la carta de platos, supongo  a ver si cuela, hasta que preguntamos por los menús, que entonces nos explican las excelencias de sus menús, que no es de mala calidad aunque pedimos una botella de vino de la carta, ya que no se puede elegir color, pero el servicio no nos parece acorde con la supuesta calidad del restaurante.",SERVICE,negative
"Excelentes istalaciones, muy buena atención e inmejorable cocina… digno de probar.",FOOD,positive
"Excelentes istalaciones, muy buena atención e inmejorable cocina… digno de probar.",SERVICE,positive
Lo recomiendo!!! ,RESTAURANT,positive
"Tiene 6 meses, estabamos en todo el restaurante unas 13 personas y tres camareras y el servicio FUE PENOSO mucho guante blanco puesto pero te dejan los mismos cubiertos de los entrantes hasta los postres, los platos se acumulan en el centro de la mesa y no te los quitan, necesita pan y tienes casi que rogarlo.",SERVICE,negative
"Las raciones escasas para lo que te cobran, por ejemplo una plato con tres colmenillas con foi y tres corazones de alcachofas rebozado en tempura te sablean 22 euros y el solomillo no llega escasamente a los 60 gramos.",FOOD,negative
"Eso si mucha mariconada de caramelos con lagrimas de acite pero como se te caiga un cubierto o avisas a la camarera, si la pillas, o te lo limpias tu.",SERVICE,negative
NO LO RECOMIENDO ,RESTAURANT,negative
Nosotros también pasamos un par de noches en el Balneario con circuito y pensión completa y desde luego los menús dejaron bastante que desear.,FOOD,negative
Una pena para las instalaciones tan excelentes que hay. ,RESTAURANT,negative
"Yo voy mucho al Balneario Paracuellos de Jiloca, y la comida que me dan siempre es ESTUPENDA, te ponen mucha cantidad y ademas con calidad.La relación calidad precio esta muy bien.",FOOD,positive
OS LO RECOMIENDO A TODOS.,RESTAURANT,positive
"Comimos en el comedor del balneario que por cierto es de felicitar la comida, que bien comimos.",FOOD,positive
"comimos tambien y la comida es ESTUPENDA, te dan a elejir además la comida esta buenisima.!!!",FOOD,positive
"La atencion de todo el personal de recepción, del comedor, del balneario es buenisima te hacen sentir muy comoda y como en casa.",SERVICE,positive
"1/02/2012 No se como puede la gente quejarse de la comida en el restaurante del balneario,nosotros estuvimos 9 dias y la comida fue variada muy abundante y exquisita.",FOOD,positive
"La atencion de las camareras excepcional,volveremos aunque solo sea por la atencion recibida gracias a todo el personal por vuestra atencion. ",SERVICE,positive
"Es una apreciación, pero el conejo al ajillo, precisamente se cocina así, con el aceitito de haberlo cocinado, que lleva todo el sabor.",FOOD,positive
"ES el balneario donde peor hemos comido con diferencia de los demás que conozco,mala elaboración , poca variedad ni tan siquiera los desayunos son apetecibles ",FOOD,negative
"En cuanto a lo que es la comida, sinceramente no está mal.",FOOD,neutral
"No son platos rimbombantes (ya varias personas me han dicho que es mejor la comida de Alhama de Aragón), pero se dejan comer y estaban bien.",FOOD,neutral
"Yo recuerdo que pedí chipirones guisados y estaban muy buenos, como un puré de marisco que estaba riquísimo.",FOOD,positive
"Aunque fuera más o menos normal el resto (los entremeses de balneario sí son los mismos que los que aparecen en la foto), se dejaba comer.",FOOD,neutral
"Desde luego me lo esperaba peor por los comentarios, pero no es así, afortunadamente. ",RESTAURANT,positive
"Servicio amable y correcto, algo lento la cocina, tal vez habia una gran ocupación.",SERVICE,positive
"Comida, entrantes correctos salvo los pinchos mal, el arroz caldoso de cigalas bien.",FOOD,negative
Es un restaurante muy profesional con una buena calidad de cocina y una mejor relacion calidad/precio.,FOOD,positive
"El servicio esta por debajo de lo anterior, pero el conjunto es bueno y muy recomendable",SERVICE,positive
Un servicio y una comida más que correcto.,SERVICE,positive
Un servicio y una comida más que correcto.,FOOD,positive
Repetiría de local a la hora de celebrar otra cena de grupo.,RESTAURANT,positive
Buen menú desgustación.,FOOD,positive
La calidad de la comida es muy buena así como el servicio.,SERVICE,positive
La calidad de la comida es muy buena así como el servicio.,FOOD,positive
Repetiré.,RESTAURANT,positive
"El pasado sábado cenamos con unas amigas, nos invitaron a una copa de capa y la comida fue excelente así como abundante, muy buena relación calidad precio y el comedor muy agradable asi como el servicio.",SERVICE,positive
"El pasado sábado cenamos con unas amigas, nos invitaron a una copa de capa y la comida fue excelente así como abundante, muy buena relación calidad precio y el comedor muy agradable asi como el servicio.",FOOD,positive
Muy Mal.,RESTAURANT,negative
Hicimos un menú de grupo y resultó superescaso con una ración de pescado que daba risa verla.,FOOD,negative
El solomilloo debia ser de bisabuelo porque estaba malisimo.,FOOD,negative
La comida muy buena y muy buen trato.,FOOD,positive
Pésimo.,RESTAURANT,negative
"El trato de los camareros hacia los clientes fue bastante malo: bordes, malas caras, etc... ",SERVICE,negative
La comida fatal y para colmo el precio.,FOOD,negative
Es caro y se come mal,RESTAURANT,negative
"Estuve el pasado viernes por la noche, fue increible, el servicio de los camareros impecble y muy simpáticos, la comida muy lograda, muy recomedable a la vez que muy acogedor",SERVICE,positive
"Estuve el pasado viernes por la noche, fue increible, el servicio de los camareros impecble y muy simpáticos, la comida muy lograda, muy recomedable a la vez que muy acogedor",FOOD,positive
"San Jordi ha sido la prueba con toda la familia, y salio redondo, un buen servicio con un buen precio y",SERVICE,positive
buen servicio menu excelente,FOOD,positive
"Cena para dos con una muy buena atencion del servicio, encontramos un restaurante tranquilo y acogedor.",SERVICE,positive
"La comida, en nuestro caso una ensalada xato para compartir y un magret de pato, excelente!",FOOD,positive
"Lo recomiendo, volveremos.",RESTAURANT,positive
Los platos muy correctos en presentación cantidad y sabores.,FOOD,positive
El servicio y atención muy bien.,SERVICE,positive
Volveremos,RESTAURANT,positive
"La atención no es mala, pero si se reserva, no se debe montar la mesa a parte si se ha dado cuenta que la sala comedor esta llena, si no para que reservar?",SERVICE,neutral
"La ración un poco corta para lo que se cobra por plato, aunque bien confeccionada.",FOOD,negative
"Muy buen trato, muy buena comida, un sitio ideal para ir de menú comiendo calidad.",FOOD,positive
"Como siempre han estado a la altura, calidad precio perfecto y servicio inmejorable, extremadamente amables.",SERVICE,positive
La atención al cliente no es la correcta y la comida no está a l´altura del precio.,SERVICE,negative
La atención al cliente no es la correcta y la comida no está a l´altura del precio.,FOOD,negative
"La atención buena, pero el resto fatal; ",SERVICE,negative
"Hay mucha suciedad, no es cómodo, los lavabos muy sucios, el ambiente esta super trasnochado, y la cocina fatal, comida sin textura, muy industrial, como un menú de diario, a 10,0 €.",FOOD,negative
"<->Pedimos a la carte (no menú del día) paella como plato principal- casi quemada, arroz pasado.",FOOD,negative
"<->Gambas resecas y no sabemos por que, pero lo llenaron con trozos de esa ""sucedanio en forma de palo- pero con sabor a gamba""  que era casi caucho-imposible de comer.",FOOD,negative
<->No pudimos comer ni la mitad de la paella,FOOD,negative
<+>personal amable.,SERVICE,positive
<+>entrantes pasables -normal de sabor,FOOD,neutral
La comida era toda fantastica.,FOOD,positive
"Bien en general, un poco lento el servicio",SERVICE,negative
Correcto.,RESTAURANT,positive
Servicio diligente con voluntad de cumplir.,SERVICE,positive
"La cocina mejorable, al lado de platos excelentes por ejemplo el bacalao, otros no tanto como el atun, demasiado hecho.Aplicaron correctamente el descuento promocional.",FOOD,positive
"Cocina excelente,todos los platos que pedimos estan exquisutos",FOOD,positive
"Bonito restaurante, buen ambiente y servicio.",SERVICE,positive
"Bonito restaurante, buen ambiente y servicio.",AMBIENCE,positive
Extremadamente juntas las mesas.los platos sin sabor alguno.,FOOD,negative
El pan excelente.,FOOD,positive
"Entrada algo desordenada, con papel en suelo.vibración del metro y ruido de sala molesto.",AMBIENCE,negative
"Si la comida tuviese sabor, lo demás da igual.",FOOD,negative
Excelente ubicación e iluminación.,LOCATION,positive
Excelente ubicación e iluminación.,AMBIENCE,positive
"Perfecta relación calidad-precio, servicio muy atento y comida exquisita.",SERVICE,positive
"Perfecta relación calidad-precio, servicio muy atento y comida exquisita.",FOOD,positive
Totalmente recomendable.,RESTAURANT,positive
Totalmente recomendable.,RESTAURANT,positive
Totalmente recomendable.,RESTAURANT,positive
Totalmente recomendable.,RESTAURANT,positive
"Los camareros muy agradables y atentos, los entrantes son muy buenos.",SERVICE,positive
La paella bien por el precio.,FOOD,positive
excelente menú desgustacion que va de menos a mas con dos platós finales realmete buenos.,FOOD,positive
"El restaurante ""La Cullera de Boix"" es excelente tanto por el ambiente como el servicio, no tuvimos ningún problema.",SERVICE,positive
En cuanto a la comida y servicio de personal se puede afirmar que estava muy correcta.,SERVICE,positive
En cuanto a la comida y servicio de personal se puede afirmar que estava muy correcta.,FOOD,positive
Personal amable pero la comida muy floja.,FOOD,negative
"Sin ninguna gracia, arroz poco sabroso.",FOOD,negative
No lo recomendaría!!!,RESTAURANT,negative
"En estos tiempos que corren vamos todos a por los descuentos sin renunciar a la calidad, este restaurante dio la talla en cuanto al menú degustación que escogimos, por cierto, todo buenísimo, las cantidades muy acertadas, el arroz caldoso nos gustó bastante.",FOOD,positive
La atención de todo el personal fue muy buena y el local acogedor.,SERVICE,positive
Estamos muy contentos.,RESTAURANT,positive
"Fuimos 21 personas, trato excepcional, la cena estuvo bien.",SERVICE,positive
"Fuimos 21 personas, trato excepcional, la cena estuvo bien.",FOOD,positive
Por lo demás muy bien.,RESTAURANT,positive
"Magnífica atención, buena carta de vinos, muy buen paella.",DRINKS,positive
"Magnífica atención, buena carta de vinos, muy buen paella.",FOOD,positive
"La comida muy buena, elegimos el menú degustación y es muy completo.",FOOD,positive
"Lo único que tardaron mucho en traer la comida, esperamos mas de media hora y el menú estaba cerrado de antemano.",SERVICE,negative
"Realmente una gran decepción, pésimo servicio, además no sólo la bebida no está incluida sino que no te ponen ni pan ni siquiera agua.",SERVICE,negative
"Realmente una gran decepción, pésimo servicio, además no sólo la bebida no está incluida sino que no te ponen ni pan ni siquiera agua.",FOOD,negative
Estupendo el arroz caldoso con bogavante y muy buen trato.,FOOD,positive
Es la seguna vez que vamos y la verdad es que la primera vez tuvimos una mala experiencia por un malentendido pero esta última vez todo fue bien.,RESTAURANT,negative
Nos atendieron de maravilla y después de las cenas nos regalaron una cuchara de madera a cada uno.,SERVICE,positive
"Celebramos en este restaurante nuestras Bodas de Plata y tengo que decir que fue todo perfecto, el servicio muy atento y amable y la comida estupenda, yo destacaría las croquetas del aperitivo (deliciosas) y como no, la paella.",SERVICE,positive
"Celebramos en este restaurante nuestras Bodas de Plata y tengo que decir que fue todo perfecto, el servicio muy atento y amable y la comida estupenda, yo destacaría las croquetas del aperitivo (deliciosas) y como no, la paella.",FOOD,positive
"Por poner algún pero, quizá el jamón no era todo lo ""ibérico"" que cabía esperar.",FOOD,negative
Es un Restaurante muy recomendable.,RESTAURANT,positive
Es un Restaurante muy recomendable.,RESTAURANT,positive
Es un Restaurante muy recomendable.,RESTAURANT,positive
Es un Restaurante muy recomendable.,RESTAURANT,positive
"Sitio tranquilo, raciones correctas, lo mejor los arroces y el precio.",FOOD,positive
"El local tiene un ambiente muy agradable, y la comida es exquisita.",FOOD,positive
"El local tiene un ambiente muy agradable, y la comida es exquisita.",AMBIENCE,positive
