text,aspects,polarities
"Bij New Havana te knokke, kan men lekker eten, ja prijzen liggen wat hoger maar euh... dat geld voor zo wat heel Knokke.",FOOD,positive
"Wij worden altijd prima bediend, en genieten er van een drankje of lekker eten.",DRINKS,positive
"Wij worden altijd prima bediend, en genieten er van een drankje of lekker eten.",SERVICE,positive
Wij kunnen het alle sinds zeker aanraden.,RESTAURANT,positive
Pannekoeken zijn lekker!,FOOD,positive
De service is oke! (is te zien bij wie!),SERVICE,neutral
"Dit is het vuilste, slechtte restaurant ooit bezocht en wij bezoeken er veel per jaar.",RESTAURANT,negative
De ober hebben ze uit de adams familie gehaald.,SERVICE,negative
Het eten was bedorven.,FOOD,negative
Sluiten die handel,RESTAURANT,negative
En we genoten weer van de heerlijkheden die de zee te bieden had.,FOOD,positive
dit is en blijft toch al jaren een van de betere adressen op de zeedijk van Knokke-Heist.,RESTAURANT,positive
En als we volgend jaar of vroeger weer in de buurt zijn komen we graag terug.,RESTAURANT,positive
Zeer goede keuken met zicht op zee.,AMBIENCE,positive
We werden goed ontvangen door de uitbaatster die duidelijk beter omringd wordt dan voorheen.,SERVICE,positive
Het keuzemenu is van uitstekende kwaliteit.,FOOD,positive
Daarna kwam een royale portie kabeljauw met jonge spinazie en mousseline.,FOOD,positive
Grote familiezaak aan de kust.,RESTAURANT,positive
Alles super vers en subliem klaargemaakt.,FOOD,positive
Attente en vriendelijke bediening in leuk kader.,SERVICE,positive
Met andere woorden een echte aanrader!,RESTAURANT,positive
Heel goed restaurant.,RESTAURANT,positive
2 lunchmenu's met ruime keuze voor voor- en hoofdgerechten aan correcte prijs.,FOOD,positive
Bovendien vriendelijke en attente bediening.,SERVICE,positive
Kwamen hier reeds eerder en komen steeds met plezier terug.,RESTAURANT,positive
Een stel stumpers doet de bediening.,SERVICE,negative
"Daardoor is het lang wachten voor je bestellen kunt, lang wachten tot je bediend wordt en na je drankje een maaltijd bestellen is bijna een onmogelijke opgave.",SERVICE,negative
"We kregen matig voer tegen Knokke- prijzen, die omdat het casino ernaast ligt nog eens extra over de kop waren gegaan.",FOOD,negative
"Nee, dit restaurant zal geen lang leven beschoren zijn.",RESTAURANT,negative
"Deze keer was zowel het eten, service en restaurant ondermaats!!!!",FOOD,negative
We hadden garnaalkroketten genomen waar je de garnalen moest zoeken.,FOOD,negative
"De salade die erbij geserveerd werd was ook al niet fris meer en erop gegooid, gefrituurde peterselie was ook van matig niveau!",FOOD,negative
De boter die bij onze zeetong geserveerd werd zat vol verbrande stukjes :-(.,FOOD,negative
"Er waren 3 zaalbediende aanwezig en het was zeker niet druk, ze hadden tijd om te praten met elkaar dus een had makkelijk een beetje ""puin"" kunnen ruimen!",SERVICE,negative
"Wij zijn dan zelf maar gaan zitten en werden door een onbeschofte (oude man met grijs haar) ""geholpen"" (= ik kom terug als ik tijd).",SERVICE,negative
"Na eindelijk te hebben besteld, zagen we obers klungelen (zoeken naar de juiste tafels), de oude grijze man was iedereen aan het beledigen,.....",SERVICE,negative
"We hebben zeker 16 tafels zien weglopen, omdat ze niet werden bediend.",SERVICE,negative
"Na het eten vroegen we nog een koffie aan de oude man en zijn antwoord was: 'neen!!!, ik ga eerst alle tafels (veel) afruimen en dan pas kom ik terug.",SERVICE,negative
"Toen kwam die ober terug: 'Ik wil mijn excuses aanbieden met 2 gratis koffie (we hadden er 3 besteld), maar als ge het niet goed vind moet je zelf maar eens een schort aantrekken 'SPECIAAL EXCUUS!!!!",SERVICE,neutral
"Het eten was wel lekker maar door de onhandigheid van de obers (minutenlang zoeken naar de juiste tafel), was de saus koud!!!!",SERVICE,neutral
"Het eten was wel lekker maar door de onhandigheid van de obers (minutenlang zoeken naar de juiste tafel), was de saus koud!!!!",FOOD,negative
Hier kom ik nooit meer terug en ik hoop dat de ober (oude man met grijs haar) ontslagen zal worden.,SERVICE,negative
Want hoe hij reageerde op de klanten was schandalig!,SERVICE,negative
Ik kan mij echter niet voorstellen dat er geen betere restaurants in Ieper zijn.,RESTAURANT,negative
"Begrijp mij goed, het is niet slecht, maar ook niet echt geweldig.",RESTAURANT,neutral
"Er zijn 5 dames om te bedienen, maar toen wij binnen kwamen was er niemand om aan te vragen of er nog een tafel vrij was.",SERVICE,negative
Later op de avond was een serveerster klaar met haar werk en begon dus maar de etensresten tussen haar tanden uit te peuteren.,SERVICE,negative
"Het eten was gewoon goed, maar ook niet meer dan dat.",FOOD,neutral
We hebben met zijn 3en heerlijk gegeten bij Capella.,FOOD,positive
"De bediening was vriendelijk, correct, behulpzaam en erg prettig.",SERVICE,positive
"We hadden alle drie een 3 gangen menu, wat echt heerlijk was.",FOOD,positive
"Ik had er een wijn arrangement bij besteld, wat ook lekker was.",DRINKS,positive
"Na verschillende malen lang gewacht te hebben op ons eten (+45min!!!), bestelden we de laatste maal videe en stoofvlees.",SERVICE,negative
"De naam restaurant niet waardig, serveren enkel vacuüm maaltijden en service is dus ondermaats.",SERVICE,negative
"De tuin kon leuk zijn als het gras eens gemaaid werd, het terras nog leuker als de tafels proper waren en het zou Tienen een leuk restaurant rijker maken indien de bediening vriendelijk was en de wachttijden respectabel.",SERVICE,negative
"De tuin is leuk, maar het duurt lang voor je eten hebt en het is maar matig van kwaliteit.",FOOD,positive
"Zeer leuk is de tuin buiten, het eten is ook lekker.",AMBIENCE,positive
"Zeer leuk is de tuin buiten, het eten is ook lekker.",FOOD,positive
"Voor de derde keer dit jaar hebben we alweer heerlijk genoten: in de keuken wordt nog steeds getoverd, de gastvrouw is stijlvol en enthousiast alom aanwezig, de bediening is vlekkeloos, de wijnkeuze van de sommelier is subliem.",SERVICE,positive
"Voor de derde keer dit jaar hebben we alweer heerlijk genoten: in de keuken wordt nog steeds getoverd, de gastvrouw is stijlvol en enthousiast alom aanwezig, de bediening is vlekkeloos, de wijnkeuze van de sommelier is subliem.",FOOD,positive
Onze volgende reservatie ligt al vast...,RESTAURANT,positive
Van bij de amuse gueule tot het bij het dessert is het ongelooflijk genieten van al die smaken.,FOOD,positive
De ontvangst en bediening zijn vriendelijk en verzorgd.,SERVICE,positive
"Dit restaurant heeft een leuk concept, een warme inrichting en is niet toeristisch gelegen.",AMBIENCE,positive
Er worden echter meer klanten in het restaurant toegelaten dan de bediening aankan.,SERVICE,negative
Er is niemand die de leiding over de zaal neemt en/of het overzicht bewaard.,SERVICE,negative
De vaste bediening wordt aangevuld met student(en) die vooral veel heen en weer lopen met niets of één iets in de hand.,SERVICE,negative
-vriendelijke ontvangst en aperitief aan de bar (toen was nog maar 1/3 van de gasten aanwezig),SERVICE,positive
-ijsblokjes en garnituren worden onhygiënisch met de blote hand genomen.,FOOD,negative
-na een tweede maal vragen komt de -originele- wijnkaart eraan.,DRINKS,positive
"-wijn bestellen lukt moeilijk, de opdienster zegt dat ze geen tijd heeft en zo meteen terugkomt, maar ze vergeet dit.",SERVICE,negative
We spreken na een tijdje een andere ober aan die wel de tijd heeft om de twee woorden die nodig zijn om onze keuze kenbaar te maken te onthouden.,SERVICE,positive
-de opdienster die geen tijd had stond tussendoor frietjes te eten aan de tafel waar een familielid van haar als klant zat.,SERVICE,negative
-het hapje was correct en zurig fris.,FOOD,neutral
Het brood was lekker.,FOOD,positive
"-het voorgerecht, extra zachte gerookte zalm, was standaardkwaliteit van de groothandel.",FOOD,neutral
De vetnaad vlakbij het staartstuk van de zalm die hard wordt bij het roken was niet weggesneden door de keuken.,FOOD,negative
"-de fondue was lekker, de frietjes vers, de sausjes industrieel.",FOOD,positive
"-er wordt gevraagd of er nog wat frietjes moeten zijn, waarop snel nog een kommetje volgt.",SERVICE,positive
'Wij wachten nog op vlees 'antwoordden wij.,SERVICE,negative
"De frieten zijn ondertussen uiteraard koud, maar we vragen er geen warme meer, wie weet wanneer we ze krijgen.",FOOD,negative
De stress van het zaalpersoneel en het onnodig (inefficiënt) drukdoend heen en weer lopen straalt af op de klanten en bepaalt de sfeer in de zaak.,SERVICE,negative
"Toen ik vroeg of men Nederlands sprak, was het antwoord 'non'.",SERVICE,negative
"Uiteindelijk was ik blij verrast, wij hebben een fijne bediening gehad van vriendelijk personeel.",SERVICE,positive
Geen culinaire hoogstandjes maar daarvoor heb je andere etablissementen in Nieuwpoort.,FOOD,neutral
We hebben allebei pizza frutti di mare gegeten en deze was qua prijs/kwaliteit best ok.,FOOD,neutral
"Lekker veel kaas, geen uitgedroogde korst zoals je vaak tegenkomt, eigenlijk ook best luchtig.",FOOD,negative
"Bij de bediening liep er echter iemand rond die geen woord Nederlands kon, dat vind ik voor Nieuwpoort absoluut niet kunnen.",SERVICE,negative
Maar wat we kregen was dus lekker.,FOOD,positive
Dus in het wildseizoen: allen daarheen!,RESTAURANT,positive
Wij houden van dit restaurant vooral omwille van de keuken en vriendelijkheid van Abdel.,FOOD,positive
Maandmenu: Het 'fijnproeversbordje' bestond uit een toastje van 1 vierkante centimeter met een stukje pate op en iets dat gelijkt op uienkonfijt.,FOOD,negative
De boter die we bij de 3 stukken brood kregen (voor 2 personen) had de vervaldatum 12/12/13 (bijna een maand over datum),FOOD,negative
De carpacio (tataki op het menu) was waterachtig en inspiratieloos.,FOOD,negative
Het hoofdgerecht (varkenswangetjes) was lekker.,FOOD,positive
De wijnen kunnen enkel besteld worden per glas of per halve liter??? behalve de huiswijn..,DRINKS,negative
Hier is nog veel werk aan..,RESTAURANT,negative
Het eten was wel lekker en mooi gepresenteerd op het bord.,FOOD,positive
Maar van het personeel kon er ook geen glimlachje af.,SERVICE,negative
Reeds 5 keer heb ik dit restaurant bezocht en nooit een een ontgoocheling gehad.,RESTAURANT,positive
De ontvangst is steeds gastvrij en prijs/kwaliteit ligt uitstekend.,SERVICE,positive
"Carpaccio van everzwijn, patrijs met rode biet & boschampignons zijn stuk voor stuk verrassende combinaties.",FOOD,positive
"5 gangen voor 45,00 euro is een eerlijke prijs voor een voorstreffelijk menu.",FOOD,neutral
Wij bezoeken dit restaurant regelmatig omdat je hier de beste pizza uit de streek vindt.,RESTAURANT,positive
Mateo is niet voor niets verkozen tot beste pizza-bakker van Oost-Vlaanderen.,FOOD,positive
Bovendien houden wij van de gezellige familiale sfeer.,AMBIENCE,positive
Er is een uitstekende wijnkaart die regelmatig vernieuwd wordt.,DRINKS,positive
Ook het gewone menu kent regelmatig afwisseling.,FOOD,positive
"Iedereen slooft zich dan wel uit om het de klanten naar de zin te maken, doch men kan ook niet meer doen dan menselijkerwijs mogelijk is.",SERVICE,neutral
Slachtoffer van eigen succes zou men kunnen zeggen.,RESTAURANT,negative
Gewoon onbeleefde bediening.,SERVICE,negative
Wij komen hier in elk geval NOOIT nog terug.,RESTAURANT,negative
"Het eten was niet slecht, maar dat kon de onbeleefdheid van de gastvrouw niet goed maken.",SERVICE,neutral
"Het eten was niet slecht, maar dat kon de onbeleefdheid van de gastvrouw niet goed maken.",FOOD,negative
"Het eten was geweldig, nooit heb ik Italië zo nabij gevoeld als in de Etna.",FOOD,positive
"De kok heeft prijzen gewonnen voor ""beste pizzaiolo van Vlaanderen'"" en is hier heel trots op.",FOOD,positive
Ook de prijs is heel redelijk.,RESTAURANT,positive
"Ik kom hier zéker terug, zeker weten!!!!",RESTAURANT,positive
Super lekkere pasta's en pizza's gegeten!,FOOD,positive
"Hartelijke ontvangst, goed om vooraf te reserveren.",SERVICE,positive
prijs is gemiddeld.,RESTAURANT,neutral
Ook de formule 'pizza party' is een schot in de roos!!,FOOD,positive
Ik had een steak saignant gevraagd maar deze was medium tot bien cuit.,FOOD,negative
Als ik hierover een opmerking maakte kreeg ik hetzelfde vlees gewoon terug met de melding dat ik verkeerd was.,SERVICE,negative
Voor de rest weinig creatieve keuken.,FOOD,negative
"Wij hebben daar een dik halfuur geprobeerd de aandacht te trekken van de kelners, die voorbij slenterden zonder enioge bestelling op te nemen.",SERVICE,negative
"Zulk een een onbeschofte, en ongeintersseerde bediening heb ik nog nergers meegemaakt.",SERVICE,negative
Ons zien ze daar NOOIT meer.,RESTAURANT,negative
Bediening was vlot en gebeurde snel.,SERVICE,positive
"Prima organisatie, veel variatie, voor ieder wat wils.",FOOD,neutral
"Vriendelijke bediening, gezellig interieur en dat allemaal op een mooie groene locatie.",SERVICE,positive
Wij komen graag nog eens terug!,RESTAURANT,positive
"Heel gezellig restaurant in een fantastische omgeving in de bossen, ideaal als fietsstopplaats waar het lekker eten is, maar ook de moeite om gewoon wat gaan te drinken op het gezellige terras naast de gempemolen",AMBIENCE,positive
"Heel lekker, vriendelijke ontvangst, super goede bediening, hulpzaam en perfecte uitleg over de gerechten!",SERVICE,positive
"Mooie keuzes, zeer evenwichtig, zeer goed opgeleid en vriendelijk personeel.",SERVICE,positive
"lekkere maaltijden en uitstekende wijnen, wel prijzig.",DRINKS,positive
"lekkere maaltijden en uitstekende wijnen, wel prijzig.",FOOD,negative
Telkens weer GENIETEN!!,RESTAURANT,positive
Fantastisch lekker eten!,FOOD,positive
Tot nu toe geen enkel ander restaurant gevonden dat hieraan kan tippen!,RESTAURANT,positive
"in het kader van een flairbon hebben wij gereserveerd bij ""de mein"" het soepje van asperge was lekker doch geen brood, boter bij geserveerd.",FOOD,negative
de rundsbrochette was doorregen en taai (alle 5 blokjes op de spies) en at als een kauwgom.,FOOD,negative
"de vis (zalm) at lekker, doch tafel naast ons vroeg een beetje botersaus bij en de ober antwoordde: ""saus is op.",SERVICE,negative
"de vis (zalm) at lekker, doch tafel naast ons vroeg een beetje botersaus bij en de ober antwoordde: ""saus is op.",FOOD,negative
Bij de derde gang was er geen crème brullée in het aanbod terwijl dit wel in de bon opgegeven was.,FOOD,negative
mijn vrouw de helenacht overgegeven en diaree.,FOOD,negative
Dus eindconclusie: nog teveel betaald en om 18u stipt binnengekomen en om 21.15u buiten gegaan.,SERVICE,negative
De ober was ook niet overdreven vriendelijk en vrij stuurs...,SERVICE,negative
"na niet genoterde reservatie (volgens vivabox) hebben ze ons nooit willen dienen, en dit na anderhalf uur wachten.",SERVICE,negative
steppegras met soepvlees gekregen die eventjes tss gril gestoken heeft.,FOOD,negative
Komt zelfs niet in aanmerking voor frituur.,FOOD,negative
Stop gewoon hiermee.,RESTAURANT,negative
Het eten was prima maar ik zou toch een plezieriger ambiance verkiezen op een mooie voorjaarsdag..............,AMBIENCE,positive
"Kwaliteit zeker in orde, tot tevredenheid van de deelnemers.",FOOD,positive
Echt een aanrader om eens lekker te gaan eten.,RESTAURANT,positive
"Bevestigingsmail van Social Deal getoond, kom, geef maar, en zet u!",SERVICE,negative
"viel redelijk mee, maar aan serranoham met stokbrood kan niet veel tegenvallen.",FOOD,neutral
Nog een 1/2 uur wachten op alweer een miniscule portie.,FOOD,negative
"Dienster deed haar best, maar de bazin (?) mag best een cursus onthaal volgen, bah bah.",SERVICE,negative
"Kan 'zogezegd' niet goed Nederlands, Wat een lachertje, was zich aan het beklagen tegen bekenden over Social Deal en de toeloop van gasten die deze formule met zich meebracht, in perfekt Nederlands...",SERVICE,negative
"Denk niet dat veel mensen voor een 2de maal gaan, wat uiteindelijk toch de bedoeling is.",RESTAURANT,negative
"Met hele gezin gaan eten om 19.00 uur, om 19.30 kregen wij de drankkaart, om 19.40 moesten wij de bestelling voor het eten pas doorgeven.",SERVICE,negative
Niets van de door ons bestelde tapas kwam tegelijk op tafel en er ontbraken ook een aantal tapas die wij wel hadden doorgegeven.,SERVICE,negative
"Bediening zeer slecht, terwijl er niet veel klandizie was.",SERVICE,negative
Wij zouden 2 uur onbeperkt tapas kunnen eten maar om 20.55 zei de serveerster dat de keuken om 21.00 uur gesloten was.,SERVICE,negative
"Eten was zeer slecht, we hadden nog beter naar een frituur kunnen gaan!!",FOOD,negative
"Het eten wat lekker maar de bejegening afschuwelijk, geen uitleg en met pijn en moeite 2x kunnen bestellen (waarbij de mevrouw van de bediening ook nog ongeduldig op haar horloge keek) als je zwaaide/riep op of een of andere manier de aandacht van haar wilde trekken leek ze dit gewoon te negeren.",SERVICE,negative
"Het eten wat lekker maar de bejegening afschuwelijk, geen uitleg en met pijn en moeite 2x kunnen bestellen (waarbij de mevrouw van de bediening ook nog ongeduldig op haar horloge keek) als je zwaaide/riep op of een of andere manier de aandacht van haar wilde trekken leek ze dit gewoon te negeren.",FOOD,negative
Jammer want het eten was goed te doen!,FOOD,neutral
"Eerst maanden getracht om met de voucher van social deal te reserveren, via website social deal niet mogelijk, daarna telefonisch geprobeerd, werd zeer onbeleefd afgeblaft dat ik maar met computer moest reserveren, weer geprobeerd, geen mogelijkheid, na schriftelijk beklag bij social deal dan toch eindelijk aan een reservering geraakt.... wat zagen we daar... zeer vuil, slechte smaken, verschrikkelijke bediening, gerechten die op kaart stonden werden plots met andere groenten geserveerd, en toch... personeel ""zit of staat"" er genoeg, maar ze komen niet van hun plaats....",SERVICE,negative
NOOI MEER....!!!!,RESTAURANT,negative
Echt een aanrader.,RESTAURANT,positive
Wij namen het luxe ontbijt en het was inderdaad luxe.,FOOD,positive
"Heel lekkere broodjes en koffiekoeken, voldoende brood, zeer lekkere hesp en kaas en lekkere koffie, de thee en chocolademelk zijn zeker aan te raden.",FOOD,positive
Wij komen zeker terug naar deze zaak in Damme.,RESTAURANT,positive
"Wij kozen voor een luxe ontbijt voor €10,-pp en wat een feestje was dat.",FOOD,positive
"En verder een keuze uit een ""koffiebroodje""..oftewel een echt koffiebroodje maar ook croissants (met of zonder chocolade) of ander heerlijke broodjes.",FOOD,positive
"Een vers gekookt eitje, standaard perfect zacht gekookt, op verzoek iets harder.",FOOD,neutral
"Super vriendelijke vrouw achter de balie waar we hele gesprekken mee hebben gevoerd, open en eerlijk!",SERVICE,positive
Mooie zaak en lekker eten,FOOD,positive
Men is er snel bedient,SERVICE,positive
De scampies doable zijn er super,FOOD,positive
De kaas en de garnaal croketten zijn zelfs beter dan in de meeste restaurants,FOOD,positive
Dit restaurant is absoluut geen aanrader voor een gezellig avondje uit eten.,RESTAURANT,negative
"De bediening was matig, de eigenaar zat na het bereiden van het hoofdgerecht de hele tijd achter z'n pc.",SERVICE,negative
"Na toch een nagerecht gekozen te hebben, wat tegenviel, moesten we uiteindelijk de rekening cash betalen.",SERVICE,negative
Eens maar nooit meer!,RESTAURANT,negative
"Niet alleen is de eigenaar arrogant, maar hij scheld zijn klanten ook nog uit!",SERVICE,negative
Het eten is matig en zeker zijn prijs niet waard.,FOOD,negative
"De garnalen waren lekker, de tong was goed gebakken maar voor die prijs mocht de presentatie toch een heel stuk beter zijn.",FOOD,positive
"Nu leek alles erop gezwierd en misschien was het dat ook, de kok (patron) zagen we regelmatig achter zijn computer aan een tafeltje in het restaurant zitten tot grote ergernissen van onze partners die er constant op zaten te kijken.",SERVICE,negative
De onvriendelijkheid van de dienster zowel bij het binnenkomen als gedurende onze hele maaltijd was ronduit ergerlijk en ook het klikklakken van haar schoenen trok enorm de aandacht van de aanwezige klanten zodat er niet meer ontspannen kon worden genoten van het eten.,SERVICE,negative
Hier durven we geen vrienden meer mee naar toe te nemen.,RESTAURANT,negative
gisteren heerlijk genoten van ALLES in de Zuidkant.,RESTAURANT,positive
"de gerechtjes zijn TOP, de locatie is SCHITTEREND, de aangepaste wijnen SUPER, het interieur ZEER WARM en gezellig en de gastvrouw, ongelooflijk CHARMANT, het was genieten in de grootste betekenis van het woord!",AMBIENCE,positive
"de gerechtjes zijn TOP, de locatie is SCHITTEREND, de aangepaste wijnen SUPER, het interieur ZEER WARM en gezellig en de gastvrouw, ongelooflijk CHARMANT, het was genieten in de grootste betekenis van het woord!",SERVICE,positive
"Vier gangen, voldoende grote porties en een streling voor de smaakpapillen.",FOOD,positive
De geselecteerde wijn was SU-PER!,DRINKS,positive
De vriendelijke en vlotte bediening en tevens de uitleg bij de gerechten maakten deze avond onvergetelijk!,SERVICE,positive
"zeer lekker eten, perfecte bediening en een ongedwongen sfeer, de gastvrouw geeft je een warm welkom: we komen zeker terug!!",SERVICE,positive
Zeer lekker gegeten.,FOOD,positive
"Sfeer, wijn, gerechten top!",DRINKS,positive
Alles was fijn en verzorgd.,FOOD,positive
Gezellig en mooi interieur.,AMBIENCE,positive
De eigenaresse zorgt voor een fijne ontvangst en is heel attent.,SERVICE,positive
"Een plus voor de ligging, want je bent even buiten de drukte van de kust in het gezellige centrum van De Haan.",LOCATION,positive
We werden zeer attent en vlot ontvangen door de eigenares die meteen tips kon geven rond de beste plaatsjes op het terras.,SERVICE,positive
"Mijn voorgerecht op basi van tomaat, mozarella en basilicum was verrassend, fris en eigentijds.",FOOD,positive
Een echte smaakbom!,FOOD,positive
"De carpaccio aan de overkant vers en flinterdun, maar naar de smaak van mijn echtgenoot van iets te veel olijfolie voorzien.",FOOD,positive
Het brood dat erbij kwam was top!,FOOD,positive
De hoofdgerechten waren opnieuw heel fijn en smaakvol.,FOOD,positive
De kabeljauw met pasta en zwarte truffel overheerlijk!,FOOD,positive
Het dessert was een soortje soepje op basis van fruit en groenten en minder ons ding.,FOOD,neutral
We waren aangenaam verrast door de mooie inrichting en losse vriendelijke ontvangst.,SERVICE,positive
Je merkt hier duidelijk dat hier superhoog opgeleide maar toch eenvoudige sympatieke mensen aan het werk zijn.,SERVICE,positive
We komen hier nog zeker terug want we zijn nieuwsgierig naar andere gerechten die ze op tafel toveren.,RESTAURANT,positive
"De chef tovert de smaken op je bord, terwijl Tine je met de glimlach bedient.",SERVICE,positive
"Een super ervaring, De keuze tussen 2 menu's is zo moeilijk omdat alles heerlijk lekker is.",FOOD,positive
Iedere keer top van a tot z.,RESTAURANT,positive
De bediening verloopt er zeer vlot en aangenaam.,SERVICE,positive
Alle gerechten zijn zeer lekker op zeer hoge niveau.,FOOD,positive
Heel mooie creaties van de chef die met verse produkten werkt.,FOOD,positive
Gewoon het lekkerste restaurant.,RESTAURANT,positive
Is minstens één ster waard.,RESTAURANT,positive
"Heerlijk eten, mooie omgeving, prima bediening toch één minpunt.",FOOD,positive
dranken worden geserveerd in nog half tot bijna vuile glazen (lippenstift en dergelijk meer van vorige gasten) eten is om nog maar over te zwijgen.,DRINKS,negative
dranken worden geserveerd in nog half tot bijna vuile glazen (lippenstift en dergelijk meer van vorige gasten) eten is om nog maar over te zwijgen.,FOOD,negative
smaakt allemaal alsof het gewoon kant en klaar maaltijden zijn opgewarmd in een microgolf.,FOOD,negative
"sauzen, denk dat de potten ervan nog steeds half open staan en over datum zijn.",FOOD,negative
zal nog maar zwijgen over de hele zaak in het algemeen.,RESTAURANT,negative
"Na 3x saus vragen en steeds erbarmelijke saus voorgeschoteld te krijgen ging ik bij de uitbater verhaal halen (nog maar gezwegen van fritte, kip).",FOOD,negative
"Hij werd steeds onvriendelijker, toen ik hem antwoorde dat klant toch nog steeds koning was, werd hij alleen maar kwader.",SERVICE,negative
Ik vertelde hem dat ik met zo n service niet geneigd was van te betalen.,SERVICE,negative
"Op dat moment werd hij bijgetrede dr alle personeels leden en de patron, die laatste had zelfs de baseball knuppel mee uitgebracht.",SERVICE,negative
Dus bij deze hoop ik dat de mensen hier wegblijven en bespaart blijven van hun slecht eten en rotslechte agressieve services..,SERVICE,negative
Astoria palace mogen uwe zaak kapot gaan!!!!,RESTAURANT,negative
"Kip was droog, vis was niet lekker (zat echt een vies luchtje aan) witte wijn smaakte naar zeepsop, frieten waren slap en zeer vet, aardappels niet gaar, glazen niet schoon.",FOOD,negative
"Nadat wij over genoemde bevindingen geklaagd hadden, wuifde men verontwaardigd alles weg en moesten gewoon de volle mep betalen.",SERVICE,negative
"Bedienend personeel met vieze kleren, binnen zag het niet echt ""proper"" uit.",SERVICE,negative
"Kortom, met een groooote boog om dit etablissement heen!!",RESTAURANT,negative
"Gereserveerd en 10 min buiten gewacht samen met nog een koppel die daar moest zijn, 3 uur gewacht op een derde voorgerecht, toen we de opmerking maakten werden we gevraagd of we wilden afrekenen door de uitbaatster, moeilijk een lach op de uitbaatster gezicht te krijgen toen we besloten om af te rekenen kwam de kok doodgewoonweg zeggen dat we geen respect tonen voor de keuken, wij zijn mensen die regelmatig gaan eten maar dit heb ik toch nog niet meegemaakt, spijtig maar zo wil een klant niet behandeld worden als hij een peperdure rekening betaald, het eten was lekker maar te lang moeten wachten sorry",SERVICE,positive
"Gisteren gaan eten bij Boury, sorry maar begrijp niet dat dit een ster verdiend, de bediening van de zaakvoerster laat alles te wensen over, een lach kan er niet af en de gerechten die warm dienden te hebben waren koud, een peperdure rekening en niet goed gegeten een snak en een snauw bij het afrekenen sorry hoor maar als je deze prijs betaald, denk toch dat sommige mensen dienen hun mening te herzien dit is geen restaurant maar voor mij een bistro, personeel was wel vriendelijk en excuseren zich aan tafel voor het gedrag van hun oversten, dit kan ik echt niet aanraden",SERVICE,negative
het voorgerecht en hoofdgerecht waren echt plaatjes.,FOOD,positive
het dessert en mignardises bij de koffie zorgden voor de perfecte afsluiter.,FOOD,positive
Kortom: dit restaurant moet je bezoeken!,RESTAURANT,positive
"Het is een leuke, originele brasserie waar je steeds welkom bent en lekkere verse producten krijgt;",FOOD,positive
Als je eens goed wilt eten als je in Veurne bent dan moet je zeker binnen springen bij Lowie.,FOOD,positive
"Interieur is gezellig, de bediening heel vlot en vooral het eten is er lekker.",SERVICE,positive
"Interieur is gezellig, de bediening heel vlot en vooral het eten is er lekker.",FOOD,positive
Eerlijke keuken en als je graag steak tartaar eet dan moet het daar zeker proeven met de zelf gesneden en gebakken frietjes,FOOD,positive
"Kroketten van zwezerik, en andere prima huisspecialiteiten, en suggestie, enz.",FOOD,positive
"Super lekker gegeten, goede bediening, sublieme wijn.",DRINKS,positive
"Super lekker gegeten, goede bediening, sublieme wijn.",FOOD,positive
Het dessert was de top of the bill met de boswandeling.,FOOD,positive
Waarom nog geen 2 sterren?,RESTAURANT,positive
"-Verzorgde en toch familiale bediening, oogstrelende variaties in bordjes en steeds die kleine smaakbommetjes die zorgen voor culinair genot",FOOD,positive
Perfect evenwicht tussen gezellige sfeer en unieke maaltijd.,AMBIENCE,positive
Perfect evenwicht tussen gezellige sfeer en unieke maaltijd.,FOOD,positive
Elk gerechtje was een streling voor de tong én het oog.,FOOD,positive
De bijpassende wijnen maakten de unieke ervaring compleet.,DRINKS,positive
Je voelt dat de chef en zijn maître dit met héél veel passie doen.,SERVICE,positive
Ik kom zeker graag terug!,RESTAURANT,positive
Zeer hoog culinair niveau en super vriendelijke en bekwame bediening!,SERVICE,positive
Zeer hoog culinair niveau en super vriendelijke en bekwame bediening!,FOOD,positive
"Heerlijke combinaties, pure smaken, uitstekende wijnkeuzes, kortom genieten!",DRINKS,positive
"We kozen voor het menu 'Parels van India', een aanrader voor wie wil kennismaken met verschillende gerechten uit India.",FOOD,positive
"We konden proeven van lam, kip en scampi's op verschillende manieren bereid.",FOOD,positive
Zeer vriendelijke bediening en lekkere wijnen (wij kozen voor de aangepaste wijnen).,DRINKS,positive
Zeker een aanrader en voor herhaling vatbaar.,RESTAURANT,positive
Zeker een aanrader,RESTAURANT,positive
Het personeel is er zeer vriendelijk en voor de mensen die grote honger hebben geen enkel probleem!,SERVICE,positive
Je word rap besteld.,SERVICE,positive
"Reeds 5 keer geweest en steeds weer verrast Biryani met heerlijke gerechten: gevarieerd, kruidig en toch niet te pikant en alles tegen een eerlijke prijs.",FOOD,positive
De bediening is vlot en steeds met een woordje uitleg.,SERVICE,positive
"en wanneer Vicky, de gastvrouw ook maar eventjes tijd heeft komt ze met de charme van de Indische gastvrijheid zelf peilen of alles ok is en of je genoten hebt!",SERVICE,positive
Verfijnd eten.,FOOD,positive
De menu Indira was lekker.,FOOD,positive
"Geen grote hoeveelheden, maar wel verfijnd dus met meerdere extra's.",FOOD,negative
"perfect om tijdens een fietstocht hier te stoppen gelegen aan het water, mooi uitzicht en rustig lekker eten, niets speciaal maar was niet nodig",FOOD,neutral
Formidabel!,RESTAURANT,positive
