text,aspects,polarities
Resumen: como decía el título: sinvergüenzas!!!,['RESTAURANT'],['negative']
No se puede ir de sofisticado engañando e intentando sacar dinero de cualquier despiste de los comensales.,['RESTAURANT'],['negative']
Me parece vergonzoso que cobren una botella porque al ser 6 personas en el menú sólo corresponden 2.,['DRINKS'],['negative']
Sobre todo siendo el precio de 38 euros (más iva) y siendo la comida más bien escasa y sin aportar más calidad que la de muchos otros sitios a mejor precio.,"['RESTAURANT', 'FOOD']","['negative', 'neutral']"
"Eso sí, me río después de que ellos se han reído de mi bolsillo.",['RESTAURANT'],['negative']
EVITADLO SI PODÉIS!! ,['RESTAURANT'],['negative']
"Estuvimos cenando un grupo de amigos el sábado 19 de noviembre, y he de decir que el local levanta muchas espectativas, que luego se ven defraudadas por la comida, normalita, la cantidad no escasa, sino mínima, el servicio muy defieciente, y el precio astronómico.","['FOOD', 'RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'neutral', 'negative', 'negative']"
"En definitiva, un restaurante con muchas ínfulas que se queda en nada.",['RESTAURANT'],['negative']
NO LO RECOMIENDO EN ABSOLUTO. ,['RESTAURANT'],['negative']
"y cenamos de maravilla, tanto en calidad como en cantidad.",['FOOD'],['positive']
El servicio tambien estuvo a la altura.,['SERVICE'],['positive']
"El lugar es precioso y acogedor; fue todo excelente, lo recomiendo a todas aquellas personas que con elegancia quieran disfrutar. ","['RESTAURANT', 'AMBIENCE']","['positive', 'positive']"
Estupenda cena el sábado por la noche con un bono de Groupalia.,['RESTAURANT'],['positive']
Excelente calidad y precio.,['FOOD'],['positive']
"Hoy y mañana sigue estando la oferta, pero si alguno quiere comprarla.40 € por un menú degustación con buen producto, muy bien cocinado e incluido gin-tonic, creo que es imbatible.Eso sí, para mi gusto el gin tonic mejor sin violeta, aunque soy un amante de los caramelos de violeta, mejor cada cosa en su sitio. ",['FOOD'],['positive']
"Sábado por la noche,  reservo para 4 personas en el colette, y al llegar no sólo no tenemos reserva sino que el colette, supuestamente de más calidad que el Quartz, ya no existe como tal,  nos  dicen que se han fusionado, son el mismo restaurante y nos buscan una mesa en este ultimo.",['RESTAURANT'],['negative']
"Sin  ofrecernos la carta de menús nos dan la carta de platos, supongo  a ver si cuela, hasta que preguntamos por los menús, que entonces nos explican las excelencias de sus menús, que no es de mala calidad aunque pedimos una botella de vino de la carta, ya que no se puede elegir color, pero el servicio no nos parece acorde con la supuesta calidad del restaurante.",['SERVICE'],['negative']
"El local es estrecho y alargado por lo que al fondo es difícil comunicarse sin gritar sí está lleno , como es el caso.",['AMBIENCE'],['negative']
"Unico en Zaragoza, Ya era hora!!!.",['RESTAURANT'],['positive']
"Excelentes istalaciones, muy buena atención e inmejorable cocina… digno de probar.","['FOOD', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
Lo recomiendo!!! ,['RESTAURANT'],['positive']
"Un domingo a mediodía pague la novatada de comer alli, pero una y no más.",['RESTAURANT'],['negative']
"Tiene 6 meses, estabamos en todo el restaurante unas 13 personas y tres camareras y el servicio FUE PENOSO mucho guante blanco puesto pero te dejan los mismos cubiertos de los entrantes hasta los postres, los platos se acumulan en el centro de la mesa y no te los quitan, necesita pan y tienes casi que rogarlo.",['SERVICE'],['negative']
"Las raciones escasas para lo que te cobran, por ejemplo una plato con tres colmenillas con foi y tres corazones de alcachofas rebozado en tempura te sablean 22 euros y el solomillo no llega escasamente a los 60 gramos.",['FOOD'],['negative']
"Eso si mucha mariconada de caramelos con lagrimas de acite pero como se te caiga un cubierto o avisas a la camarera, si la pillas, o te lo limpias tu.",['SERVICE'],['negative']
NO LO RECOMIENDO ,['RESTAURANT'],['negative']
"He estado en diversas ocasiones realizando el circuito termal y luego hemos comido en el restaurante.La comida nos aparecido buena a las personas que hemos estado comiendo, eso si nunca hemos comido el menu, siempre que hemos comido nos hemos dejado aconsejar por la persona que nos a atendido en la mesa, normalmente hemos compartido unos entrantes y luego cada uno a elegido lo que deseaba.Lo cierto es que muy bien. ","['RESTAURANT', 'FOOD']","['positive', 'positive']"
Nosotros también pasamos un par de noches en el Balneario con circuito y pensión completa y desde luego los menús dejaron bastante que desear.,['FOOD'],['negative']
Una pena para las instalaciones tan excelentes que hay. ,['RESTAURANT'],['negative']
"Yo voy mucho al Balneario Paracuellos de Jiloca, y la comida que me dan siempre es ESTUPENDA, te ponen mucha cantidad y ademas con calidad.La relación calidad precio esta muy bien.",['FOOD'],['positive']
OS LO RECOMIENDO A TODOS.,['RESTAURANT'],['positive']
"Comimos en el comedor del balneario que por cierto es de felicitar la comida, que bien comimos.",['FOOD'],['positive']
"comimos tambien y la comida es ESTUPENDA, te dan a elejir además la comida esta buenisima.!!!",['FOOD'],['positive']
"La atencion de todo el personal de recepción, del comedor, del balneario es buenisima te hacen sentir muy comoda y como en casa.",['SERVICE'],['positive']
La comida muy buena y abundante además el día de antes te dan a elegir que quieres comer el día siguiente.Nos gusto todo mucho y pronto volveremos!!! ,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
"1/02/2012 No se como puede la gente quejarse de la comida en el restaurante del balneario,nosotros estuvimos 9 dias y la comida fue variada muy abundante y exquisita.",['FOOD'],['positive']
"La atencion de las camareras excepcional,volveremos aunque solo sea por la atencion recibida gracias a todo el personal por vuestra atencion. ","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
"Es una apreciación, pero el conejo al ajillo, precisamente se cocina así, con el aceitito de haberlo cocinado, que lleva todo el sabor.",['FOOD'],['positive']
"ES el balneario donde peor hemos comido con diferencia de los demás que conozco,mala elaboración , poca variedad ni tan siquiera los desayunos son apetecibles ",['FOOD'],['negative']
"En cuanto a lo que es la comida, sinceramente no está mal.",['FOOD'],['neutral']
"No son platos rimbombantes (ya varias personas me han dicho que es mejor la comida de Alhama de Aragón), pero se dejan comer y estaban bien.",['FOOD'],['neutral']
"Yo recuerdo que pedí chipirones guisados y estaban muy buenos, como un puré de marisco que estaba riquísimo.",['FOOD'],['positive']
"Aunque fuera más o menos normal el resto (los entremeses de balneario sí son los mismos que los que aparecen en la foto), se dejaba comer.",['FOOD'],['neutral']
"No será para entrar en paladares selectos, pero no era malo.",['FOOD'],['neutral']
"Desde luego me lo esperaba peor por los comentarios, pero no es así, afortunadamente. ",['RESTAURANT'],['positive']
"Servicio amable y correcto, algo lento la cocina, tal vez habia una gran ocupación.",['SERVICE'],['positive']
"Comida, entrantes correctos salvo los pinchos mal, el arroz caldoso de cigalas bien.",['FOOD'],['negative']
Es un restaurante muy profesional con una buena calidad de cocina y una mejor relacion calidad/precio.,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
"El servicio esta por debajo de lo anterior, pero el conjunto es bueno y muy recomendable","['RESTAURANT', 'SERVICE']","['neutral', 'positive']"
Un servicio y una comida más que correcto.,"['SERVICE', 'FOOD']","['positive', 'positive']"
Repetiría de local a la hora de celebrar otra cena de grupo.,['RESTAURANT'],['positive']
Buen menú desgustación.,['FOOD'],['positive']
La calidad de la comida es muy buena así como el servicio.,"['SERVICE', 'FOOD']","['positive', 'positive']"
Repetiré.,['RESTAURANT'],['positive']
"El pasado sábado cenamos con unas amigas, nos invitaron a una copa de capa y la comida fue excelente así como abundante, muy buena relación calidad precio y el comedor muy agradable asi como el servicio.","['SERVICE', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
Muy Mal.,['RESTAURANT'],['negative']
Hicimos un menú de grupo y resultó superescaso con una ración de pescado que daba risa verla.,['FOOD'],['negative']
El solomilloo debia ser de bisabuelo porque estaba malisimo.,['FOOD'],['negative']
La comida muy buena y muy buen trato.,"['SERVICE', 'FOOD']","['positive', 'positive']"
Aunque cuando llegué a casa me di cuenta que no me aplicaron el 10 % de descuento que decía la reserva.,['RESTAURANT'],['negative']
Pésimo.,['RESTAURANT'],['negative']
"El trato de los camareros hacia los clientes fue bastante malo: bordes, malas caras, etc... ",['SERVICE'],['negative']
La comida fatal y para colmo el precio.,['FOOD'],['negative']
Es caro y se come mal,"['RESTAURANT', 'FOOD']","['negative', 'negative']"
"Estuve el pasado viernes por la noche, fue increible, el servicio de los camareros impecble y muy simpáticos, la comida muy lograda, muy recomedable a la vez que muy acogedor","['RESTAURANT', 'SERVICE', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
"realmente ha sido todo un hallazgo, en pleno centro de barcelona, un local donde se coma buen menu tanto en dias laborables como en festivo.","['LOCATION', 'FOOD']","['positive', 'positive']"
"San Jordi ha sido la prueba con toda la familia, y salio redondo, un buen servicio con un buen precio y","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
buen servicio menu excelente,"['SERVICE', 'FOOD']","['positive', 'positive']"
"Cena para dos con una muy buena atencion del servicio, encontramos un restaurante tranquilo y acogedor.","['SERVICE', 'AMBIENCE']","['positive', 'positive']"
"La comida, en nuestro caso una ensalada xato para compartir y un magret de pato, excelente!",['FOOD'],['positive']
"Lo recomiendo, volveremos.",['RESTAURANT'],['positive']
"Nos presentamos con la intención de elegir platos a la carta, pero nos presentaron un menú muy correcto y a precio ajustado, por lo que ésa fue nuestra selección.",['FOOD'],['positive']
Los platos muy correctos en presentación cantidad y sabores.,['FOOD'],['positive']
El servicio y atención muy bien.,['SERVICE'],['positive']
Volveremos,['RESTAURANT'],['positive']
"La atención no es mala, pero si se reserva, no se debe montar la mesa a parte si se ha dado cuenta que la sala comedor esta llena, si no para que reservar?",['SERVICE'],['neutral']
"La ración un poco corta para lo que se cobra por plato, aunque bien confeccionada.",['FOOD'],['negative']
"Muy buen trato, muy buena comida, un sitio ideal para ir de menú comiendo calidad.","['SERVICE', 'FOOD']","['positive', 'positive']"
"Como siempre han estado a la altura, calidad precio perfecto y servicio inmejorable, extremadamente amables.","['SERVICE', 'FOOD']","['positive', 'positive']"
"Muy cómoda la situación para trasladarse con transporte público, metro y bus al lado.",['LOCATION'],['positive']
La atención al cliente no es la correcta y la comida no está a l´altura del precio.,"['SERVICE', 'FOOD']","['negative', 'negative']"
"La atención buena, pero el resto fatal; ","['RESTAURANT', 'SERVICE']","['positive', 'negative']"
"Hay mucha suciedad, no es cómodo, los lavabos muy sucios, el ambiente esta super trasnochado, y la cocina fatal, comida sin textura, muy industrial, como un menú de diario, a 10,0 €.","['FOOD', 'AMBIENCE']","['negative', 'negative']"
"<->Pedimos a la carte (no menú del día) paella como plato principal- casi quemada, arroz pasado.",['FOOD'],['negative']
"<->Gambas resecas y no sabemos por que, pero lo llenaron con trozos de esa ""sucedanio en forma de palo- pero con sabor a gamba""  que era casi caucho-imposible de comer.",['FOOD'],['negative']
<->No pudimos comer ni la mitad de la paella,['FOOD'],['negative']
<+>personal amable.,['SERVICE'],['positive']
<+>entrantes pasables -normal de sabor,['FOOD'],['neutral']
Relacion calidad precii muy buena.,['FOOD'],['positive']
La comida era toda fantastica.,['FOOD'],['positive']
Volveremos seguro.,['RESTAURANT'],['positive']
"Bien en general, un poco lento el servicio","['RESTAURANT', 'SERVICE']","['positive', 'negative']"
Correcto.,['RESTAURANT'],['positive']
Servicio diligente con voluntad de cumplir.,['SERVICE'],['positive']
"La cocina mejorable, al lado de platos excelentes por ejemplo el bacalao, otros no tanto como el atun, demasiado hecho.Aplicaron correctamente el descuento promocional.","['RESTAURANT', 'FOOD']","['neutral', 'positive']"
"Cocina excelente,todos los platos que pedimos estan exquisutos",['FOOD'],['positive']
"Bonito restaurante, buen ambiente y servicio.","['RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
Extremadamente juntas las mesas.los platos sin sabor alguno.,"['FOOD', 'AMBIENCE']","['negative', 'negative']"
El pan excelente.,['FOOD'],['positive']
"Entrada algo desordenada, con papel en suelo.vibración del metro y ruido de sala molesto.",['AMBIENCE'],['negative']
"Si la comida tuviese sabor, lo demás da igual.",['FOOD'],['negative']
Excelente ubicación e iluminación.,"['LOCATION', 'AMBIENCE']","['positive', 'positive']"
"Perfecta relación calidad-precio, servicio muy atento y comida exquisita.","['SERVICE', 'FOOD']","['positive', 'positive']"
Totalmente recomendable.,['RESTAURANT'],['positive']
"Los camareros muy agradables y atentos, los entrantes son muy buenos.","['SERVICE', 'FOOD']","['positive', 'positive']"
La paella bien por el precio.,['FOOD'],['positive']
Todo estuvo muy bien.,['RESTAURANT'],['positive']
excelente menú desgustacion que va de menos a mas con dos platós finales realmete buenos.,['FOOD'],['positive']
"El restaurante ""La Cullera de Boix"" es excelente tanto por el ambiente como el servicio, no tuvimos ningún problema.","['SERVICE', 'AMBIENCE']","['positive', 'positive']"
"Los servicios en estado lamentable, y los manteles, copas etc.",['AMBIENCE'],['negative']
pueden mejorar la limpieza.,['AMBIENCE'],['negative']
En cuanto a la comida y servicio de personal se puede afirmar que estava muy correcta.,"['SERVICE', 'FOOD']","['positive', 'positive']"
Personal amable pero la comida muy floja.,"['SERVICE', 'FOOD']","['positive', 'negative']"
"Sin ninguna gracia, arroz poco sabroso.",['FOOD'],['negative']
No lo recomendaría!!!,['RESTAURANT'],['negative']
"En estos tiempos que corren vamos todos a por los descuentos sin renunciar a la calidad, este restaurante dio la talla en cuanto al menú degustación que escogimos, por cierto, todo buenísimo, las cantidades muy acertadas, el arroz caldoso nos gustó bastante.",['FOOD'],['positive']
La atención de todo el personal fue muy buena y el local acogedor.,"['SERVICE', 'AMBIENCE']","['positive', 'positive']"
Volveremos.,['RESTAURANT'],['positive']
<+>La atencion,['SERVICE'],['positive']
Estamos muy contentos.,['RESTAURANT'],['positive']
"Fuimos 21 personas, trato excepcional, la cena estuvo bien.","['SERVICE', 'FOOD']","['positive', 'positive']"
"El unico inconveniente el espacio, apenas nos podiamos mover.",['AMBIENCE'],['negative']
Por lo demás muy bien.,['RESTAURANT'],['positive']
"Magnífica atención, buena carta de vinos, muy buen paella.","['DRINKS', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
Repetiremos.,['RESTAURANT'],['positive']
"La comida muy buena, elegimos el menú degustación y es muy completo.",['FOOD'],['positive']
"Lo único que tardaron mucho en traer la comida, esperamos mas de media hora y el menú estaba cerrado de antemano.",['SERVICE'],['negative']
"Realmente una gran decepción, pésimo servicio, además no sólo la bebida no está incluida sino que no te ponen ni pan ni siquiera agua.","['DRINKS', 'RESTAURANT', 'SERVICE', 'FOOD']","['negative', 'negative', 'negative', 'negative']"
Estupendo el arroz caldoso con bogavante y muy buen trato.,"['SERVICE', 'FOOD']","['positive', 'positive']"
Es la seguna vez que vamos y la verdad es que la primera vez tuvimos una mala experiencia por un malentendido pero esta última vez todo fue bien.,['RESTAURANT'],['negative']
Nos atendieron de maravilla y después de las cenas nos regalaron una cuchara de madera a cada uno.,['SERVICE'],['positive']
"Celebramos en este restaurante nuestras Bodas de Plata y tengo que decir que fue todo perfecto, el servicio muy atento y amable y la comida estupenda, yo destacaría las croquetas del aperitivo (deliciosas) y como no, la paella.","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
"Por poner algún pero, quizá el jamón no era todo lo ""ibérico"" que cabía esperar.",['FOOD'],['negative']
Es un Restaurante muy recomendable.,['RESTAURANT'],['positive']
"Sitio tranquilo, raciones correctas, lo mejor los arroces y el precio.","['FOOD', 'RESTAURANT', 'AMBIENCE']","['positive', 'positive', 'positive']"
"El local tiene un ambiente muy agradable, y la comida es exquisita.","['FOOD', 'AMBIENCE']","['positive', 'positive']"
El trato del personal fue muy bueno.,['SERVICE'],['positive']
El menú  degustacion nos pareció bueno y variado con un servicio muy atento y un trato agradable y la comida estaba buena con una buena relación calidad precio.,"['SERVICE', 'FOOD']","['positive', 'positive']"
Fue todo genial.,['RESTAURANT'],['positive']
No podemos dar ni una sola queja porque del primer momento que entramos hasta nuestra salida todo fue estupendo.,['RESTAURANT'],['positive']
"La comida exquisita, abundante, el ambiente y servicio muy agradables.","['SERVICE', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
"Para un menu gastronomico, si la comida es solo buena, por no decir discreta (en lo que a paella como plato principal se refiere) el resultado fue algo decepcionante, aunque el precio podria considerarse excepcional.","['RESTAURANT', 'FOOD']","['positive', 'negative']"
"Hubiera mejorado con un mejor trato, servicio mas predilecto, mesa mas confortable.","['SERVICE', 'AMBIENCE']","['negative', 'negative']"
"Por ejemplo: paella, antes de emplatar, tanto cuesta mostrarla?",['SERVICE'],['negative']
"Esperaba un poco más del arroz, por lo demás, todo muy correcto.","['RESTAURANT', 'FOOD']","['neutral', 'positive']"
"Un menú estupendo, muy completo.",['FOOD'],['positive']
"El trato muy bueno, muy amables, el arroz exquisito y a mitad de precio, lo recomiendo.","['SERVICE', 'FOOD']","['positive', 'positive']"
"Solo para emergencias, no recomendable.",['RESTAURANT'],['negative']
"Restaurante correcto sin más pretensiones, abundante la comida pero sin una calidad extraordinaria.","['RESTAURANT', 'FOOD']","['neutral', 'positive']"
"El servicio pésimo, lento y no se enteraba de nada.",['SERVICE'],['negative']
El arroz tampoco me sorprendio.,['FOOD'],['neutral']
No creo que repita.,['RESTAURANT'],['negative']
Asistimos al restaurante para una cena de Navidad de la empresa y la relación calidad - precio nos soprendió.,['FOOD'],['positive']
Muy buena carta y platos abudantes.,['FOOD'],['positive']
El servicio es muy amable y diligente y el entorno (estuvimos en la sala privado) agradable.,"['SERVICE', 'AMBIENCE']","['positive', 'positive']"
"Hicimos la cena de trabajo y estuvimos muy bien atendidos, el servicio muy bueno y la comida de las mejores que hemos hecho un dia como este que los restaurantes se llenan de grupos.","['SERVICE', 'FOOD']","['positive', 'positive']"
No bajaron ni la calidad ni la presentacion.,['FOOD'],['positive']
Aunque estabamos varios grupos no sufrimos por el ruido y nosotros pudimos hablar sin gritar.,['AMBIENCE'],['positive']
Arróz muy bueno y buena cantidad.,['FOOD'],['positive']
Muy bueno restaurante.,['RESTAURANT'],['positive']
"Nada más entrar un olor impresionante a cocina poco limpia, luego unos entrantes ",['AMBIENCE'],['negative']
"de miedo, navajas con tierra, musclos con sabor a ""no se"", calamares que parecian tortillitas, vino blanco poco frio, jamon ""iberico"" calificacion 5 justito y por fin la paella muy buena la verdad, despues para rematar la faena los lavabos sucios, en la renfe creo que estan mas limpios, pues nada mas ""muy contentos"", no volveremos mas.","['DRINKS', 'RESTAURANT', 'AMBIENCE', 'FOOD']","['negative', 'negative', 'negative', 'negative']"
Muy bien.,['RESTAURANT'],['positive']
Pica pica y vino muy buenos.,"['DRINKS', 'FOOD']","['positive', 'positive']"
Servicio muy bueno y nos han tenido en cuenta.,['SERVICE'],['positive']
"Mesa apartada por lo tanto, intimidad.",['AMBIENCE'],['positive']
Servicio y calidad correctos.,"['SERVICE', 'FOOD']","['positive', 'positive']"
Excelentes arroces.,['FOOD'],['positive']
Todo muy bien,['RESTAURANT'],['positive']
"Estuvimos en este restaurante en noche vieja y estuvo todo muy bien, la comida muy buena y el sitio agradable.","['RESTAURANT', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
"El servicio correcto, trato agradable, el precio también.","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
"Los arroces espectaculares, muy bien.",['FOOD'],['positive']
"El restaurante está muy bien, céntrico, buenos precios y la comida muy buena.","['LOCATION', 'RESTAURANT', 'FOOD']","['positive', 'positive', 'positive']"
"Éramos un grupo de 11 y nos prepararon una mesa un poco apartadita y el tarto fue muy bueno,lo recomiendo.","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
"Merece la pena el menu degustación, por 32,50 euros tiene una calidad excelente.",['FOOD'],['positive']
"El tapeo en la barra es fantástico, variado y precio correcto.",['FOOD'],['positive']
"Me pase el viernes para conocerlo, me quede impresionado del diseño del local, y no digamos con la carta que tienen, probé entre otras cosas un huevo a 65 grados con una tierra y chistorra que era para caerse al suelo.","['FOOD', 'AMBIENCE']","['positive', 'positive']"
Los precios son increíblemente razonables.,['RESTAURANT'],['positive']
Merece la pena desde luego. ,['RESTAURANT'],['positive']
Local decorado muy moderno y elegante.,['AMBIENCE'],['positive']
la terraza con sillas de director en la misma linea de elegancia.,['AMBIENCE'],['positive']
La comida y el servicio muy bien y el precio mejor todavía.,"['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
Muy recomendable. ,['RESTAURANT'],['positive']
"El sábado 01-11-14, estuvimos cenando mi pareja y yo, y otra pareja, y salimos todos encantados, yo este sitio solo lo había visitado para tomar una tapa, y como he visto que la gente hablaba bien de la carta, lo probamos y efectivamente fue un total acierto, hacia tiempo que no encontraba un sitio con tanta amabilidad desde el principio al final, por lo que yo puedo hablar, la comida estaba buenísima, elegimos el menú degustacion , y todo estaba riquísimo, el tiempo de los platos correcto, no tardaban nada, ademas dentro del menú entraba todo agua, vino, cafés e incluso chupitos, yo la verdad pienso volver, y pienso probar el resto de la carta, para saber si todo esta, tan rico como el menú que tomamos.","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
"Yo invito a la gente que lo prueben y opinen, ya que es un sitio también muy bonito y acogedor.",['AMBIENCE'],['positive']
Si siguen así pienso que pueden tener un buen futuro. ,['RESTAURANT'],['positive']
"El local me encanta, el servicio muy bueno, la comida genial, aunque yo destacaría el huevo a 65 grados y el sashimi de atun que es para flipar y una torrija que te dan ganar de repetir, estuve allí el miércoles pasado con unas amigas y tenemos claro que volveremos , ah!","['FOOD', 'RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
por cierto los precios muy razonbles ,['RESTAURANT'],['positive']
"la comida muy buena y atención buenísima, el menú degustación se queda bastante corto de cantidad, necesitas pedir algún plato mas y eso te eleva el precio, ya que las raciones son muy justas ","['SERVICE', 'FOOD']","['positive', 'positive']"
Muy bien.,['RESTAURANT'],['positive']
Cena estupenda trato excelente. ,"['SERVICE', 'FOOD']","['positive', 'positive']"
"La carta tiene platos muy apetecibles, es difícil decidirse y el trato es correcto.","['SERVICE', 'FOOD']","['positive', 'positive']"
Sí es cierto que tardaron muchísimo en atendernos y que faltan pequeños detalles como una carta de vinos.,"['DRINKS', 'SERVICE']","['negative', 'negative']"
"Algunos de los platos, no tenían la calidad que esperamos (como el pulpo braseado) y no pudimos probar el atún porque se les había terminado.. ",['FOOD'],['negative']
El precio puede ser algo elevado pero es un lugar agradable. ,"['RESTAURANT', 'AMBIENCE']","['negative', 'positive']"
"Nos gusto mucho el sitio, la comida y la atenciónTomamos el menu desgustacion y merece la pena, las raciones no son generosas pero no te vas con hambre, solo una pega: que la carne estaba templadaMuy recomendable para quien busca calidad y no cantidadAdemas no hay sorpresas de que si te cobro mas por pedir otra botella de vino o el pan……Ademas café y chupito incluido en los 34€/persona ","['FOOD', 'RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
"Estuve cenando ayer por la noche, tenía ganas de probarlo, la verdad es que la comida estaba buena, de hecho felicitamos al cocinero (creo que se llamaba César).","['SERVICE', 'FOOD']","['positive', 'positive']"
"El problema quizá pudo ser que en vez de pedir el menú degustación tiramos de carta, y sinceramente, me pareció un poco caro en relación con el tamaño de las raciones, a saber, un pulpo asado con langostinos, un atún rojo con teriyaki y algas, un steak tartare, un helado de ferrero rocher, la torrija con helado, dos aguas, una copa de vino y una cerveza 53 euros en total.",['RESTAURANT'],['negative']
"Y si bien repito que la comida estaba muy correcta, incluso por encima de la media de lo que se come en muchos sitios, lo cierto es que la cantidad de las raciones era justita.",['FOOD'],['positive']
"Habrá quien diga con razón que 53 euros por cinco platos no es caro si están buenos, pero es que hoy en día la restauración ha cambiado mucho, y se puede comer muy bien por precios más asequibles en otros restaurantes de la ciudad, entre ellos algunos de los que comenta el Sr. Aranda en este blog.",['RESTAURANT'],['negative']
"En cualquier caso un sitio interesante para cenar, en concreto el pulpo con langostinos, delicioso. ","['FOOD', 'AMBIENCE']","['positive', 'positive']"
Pedimos el menú degustación y la verdad estaba todo muy bueno.,['FOOD'],['positive']
"Los canelones de gallina trufados, excelentes, así como el huevo y el postre.",['FOOD'],['positive']
Volveremos sin dudarlo. ,['RESTAURANT'],['positive']
Buena calidad y precio razonable.,['FOOD'],['positive']
Nos gusto tanto que al día siguiente fuimos a cenar.,['RESTAURANT'],['positive']
Increíble.,['FOOD'],['positive']
No es común encontrar tanta calidad hoy en día y eso se agradece.,['FOOD'],['positive']
"El único “pero” es el tiempo de espera entre plato y plato, pero entiendo que no es excesivo si tenemos en cuenta que los platos son muy elaborados y se hacen en el momento. ",['SERVICE'],['neutral']
"Pues discrepo del anterior comunicante Yo suelo comer mucho en el Frances y aunque es cierto que ha bajado algo la calidad se sigue comiendo bien, abundante y en un sitio acogedorLo recomiendo porque a pesar de todo se sigue comiendo bien es cierto que se echa en falta a jose el dueño, ahora estan los hijos y siempre pierde algo al pasar d euna generacion a otra  ","['SERVICE', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
Menos mal que le puedo leer por una vez  una crítica acertada.felicidades sr. Aranda. ,['SERVICE'],['positive']
"Restaurante diferente, creativo y agradable.",['AMBIENCE'],['positive']
La comida buenísima y sorprendente y el servicio impecable.,"['SERVICE', 'FOOD']","['positive', 'positive']"
Volveremos. ,['RESTAURANT'],['positive']
La comida estupenda y el trato magnífico. ,"['SERVICE', 'FOOD']","['positive', 'positive']"
"Excelente trato y excelente comida, muy recomendable. ","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
La comida excelente.,['FOOD'],['positive']
el servicio un poco lento. ,['SERVICE'],['neutral']
"Buena voluntad pero exceso d ingredientes a fusionar,nada sublime ni sorprendente,amabilidad mucho camino x delante,no para repetir,a destacar q como el vino elegido no nos gustó nos lo cambiaron sin coste ","['RESTAURANT', 'SERVICE', 'FOOD']","['negative', 'negative', 'negative']"
Mi opinión es que entonces es una estafa.,['RESTAURANT'],['negative']
"lo mejor el jamon en lugar de sidreria pondria jamoneria, en mivida tome mejor jamonun saludo ",['FOOD'],['positive']
Destaca en todo lo que ofrece y lo hace de manera sobresaliente con la carne y los pescados.,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
Absolutamente recomendable.,['RESTAURANT'],['positive']
"En mi opinión, es uno de los restaurantes mas profesionales de Zaragoza . ",['RESTAURANT'],['positive']
"En mi opinión, uno de los mejores restaurantes de Zaragoza.",['RESTAURANT'],['positive']
Lo he visitado en varias ocasiones y he de destacar la excelente calidad de la materia prima y el saber hacer en la cocina.,['FOOD'],['positive']
"Puedes encontrar desde un chuletón bien trabajado, pasando por unos pescados en su punto justo o irte a menús mas elaborados, llenos de sabor y contrastes sin adulteraciones en el sabor.",['FOOD'],['positive']
Relación calidad-precio fantástica.,['FOOD'],['positive']
Absolutamente recomendable.,['RESTAURANT'],['positive']
Todo óptimo.,['RESTAURANT'],['positive']
"Rioja (divino y de una cosecha ""excelente"").",['DRINKS'],['positive']
Este restaurante es uno de los valores más seguros de la cocina catalana en Barcelona.,['RESTAURANT'],['positive']
Siempre es excelso en su comida y perfecto en su servicio.,"['SERVICE', 'FOOD']","['positive', 'positive']"
El ambiente también es de maravilla.,['AMBIENCE'],['positive']
Hacia tiempo que no habia estado y la experiencia fue muy decepcionante.,['RESTAURANT'],['negative']
Extremadamente caro por el tipo de cocina.,['FOOD'],['negative']
"Croquetas oleosas, salmón marinado insulso y escaso láminas transparentes, alcachofas con almejas duras  y sosas de vivero cuando el precio del plato fue de 28€, el carpaccio de rape  testimonial.",['FOOD'],['negative']
El trato del maitre que nos tomó nota fue de muy poca profesionalidad impresionante y rozando la mala educación.,['SERVICE'],['negative']
me encanta.,['RESTAURANT'],['positive']
Un restaurante muy recomendable.,['RESTAURANT'],['positive']
La comida es deliciosa y las cantidades son más que aceptables.,['FOOD'],['positive']
Algo caro pero sin duda muy recomendable para comer bien en Barcelona.,"['RESTAURANT', 'FOOD']","['negative', 'positive']"
