text,aspects,polarities
Prijs/kwaliteit is correct.,['RESTAURANT'],['positive']
Kortom voor herhaling vatbaar,['RESTAURANT'],['positive']
"het was even geleden... maar gisteren een onverwachte stop gemaakt, en natuurlijk niet kunnen weerstaan aan deze zoete verleidingen.... brownie met gember was superjammie!!!!!",['FOOD'],['positive']
hele lekkere patisserie!,['FOOD'],['positive']
ongelofelijke eclairs..,['FOOD'],['positive']
Maar het brood vind ik veeel te duur!,['FOOD'],['negative']
leuk dat je kan binnenkijken in de atelier!,['AMBIENCE'],['positive']
Hier zit je tussen wanden vol boeken in een gezellig decor.,['AMBIENCE'],['positive']
"Het ontbijt is verzorgd, vers en lekker.",['FOOD'],['positive']
Er is keuze tussen verschillende formules.,['FOOD'],['positive']
De bediening is vlot en vriendelijk.,['SERVICE'],['positive']
Maar in deze zaak namen ze wel erg hun tijd!,['SERVICE'],['negative']
"Hoewel we vlot onze drankjes kregen, duurde het wel nogal lang totdat de man onze bestelling van eten kwam opnemen.",['SERVICE'],['neutral']
"Keuze is beperkt, belegde bagels, speciale croques van dikke sneden brood, kaas/vleesbordje,. uiteindelijk namen zowel ik als mijn vriendin een croque.",['FOOD'],['negative']
"Wel verzorgd, met beetje sla erbij.",['FOOD'],['positive']
Dienden hier 25 minuten op te wachten.,['SERVICE'],['negative']
Kan toch niet zo lang duren.,['SERVICE'],['negative']
Andere tafeltjes werden even traag bediend.,['SERVICE'],['negative']
"Ik begrijp dat de vrouw in de keuken ook maar twee handen heeft, maar de man stond ondertussen achter de bar -als ik me niet vergis -met zijn gsm te spelen.",['SERVICE'],['negative']
Ook na het eten duurde het minstens nog 10 min (en een wenkgebaar van ons) voor de man onze borden kwam afruimen en ons vroeg of we nog iets wensten.,['SERVICE'],['negative']
"Deze kwam even traag als de rest van de bediening, dus zijn we gaan betalen aan de bar.",['SERVICE'],['negative']
Dit vonden ze dan blijkbaar nogal onbeleefd.,['SERVICE'],['negative']
Onvoorstelbaar dat zij niet begrijpen dat vele mensen na een uur middagpauze terug op hun werk moeten zijn en dat hier geen speling op zit!!,['SERVICE'],['negative']
Pluspunt: het eten was lekker en verzorgd.,['FOOD'],['neutral']
"Prijzen zijn ook echt aan de dure kant voor lunch, als ik ruim 15 euro betaal voor lunch heb ik op meeste bistro's daarvoor al een biefstuk+friet, vol-au-vent, of een verzorgd bord pasta.",['FOOD'],['negative']
"Het was aangenaam vertoefen, heel vriendelijk mensen en het eten was zeker naar behoren, een snelle degelijke hap.","['RESTAURANT', 'SERVICE', 'FOOD']","['neutral', 'positive', 'positive']"
Iemand die gek is op self-made ice tea is op het juiste adres.,['DRINKS'],['positive']
"Super lekker eten, vers, leuk gebracht, grote portie.",['FOOD'],['positive']
"Super bediening, vriendelijk en attent.",['SERVICE'],['positive']
Zeker dat ik hier naar terug kom.,['RESTAURANT'],['positive']
Een must do in brugge.,['RESTAURANT'],['positive']
"Uiterst gezellige familiezaak, waar ze 'service with a smile' hoog in het vaandel dragen.","['SERVICE', 'AMBIENCE']","['positive', 'positive']"
De uitbaters leggen je er echt in de watten.,['SERVICE'],['positive']
"Je kan er terecht voor een uitgebreid ontbijt, een lichte lunch of een afternoon tea.",['FOOD'],['positive']
"Toppers zijn de verse chocolademelk, de Victoria spongecake, cheesecake en de 'scrambled eggs'-bagel.","['DRINKS', 'FOOD']","['positive', 'positive']"
"Allemaal huisgemaakt, uiteraard!",['FOOD'],['positive']
"De seizoensgebonden kaart, geweldige bediening en de prettige ambiance, maakt het dat dit restaurant zeer goed is!","['FOOD', 'RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive', 'positive']"
Echt een aanrader!,['RESTAURANT'],['positive']
Het was genieten van de atmosfeer en het eten.,"['AMBIENCE', 'FOOD']","['positive', 'positive']"
"De broers brengen je een pure, verfijnde en kwaliteitsvolle keuken in een sprookjesachtig kader.","['FOOD', 'AMBIENCE']","['positive', 'positive']"
Wij komen zeker terug.,['RESTAURANT'],['positive']
"Pomperlut is een sfeervol restaurant, mooi ingericht en cosy.",['AMBIENCE'],['positive']
Weinig keus maar toch voldoende om je een lekker menuutje te laten serveren.,['FOOD'],['positive']
De service is een beetje koel maar toch correct.,['SERVICE'],['neutral']
Een aanrader voor de wintermaanden wanneer de grote haard lekkere knetterende warmte geeft.,['RESTAURANT'],['positive']
"Een sfeervol, gezellig kader.",['AMBIENCE'],['positive']
"Superlekker gegeten, meer dan gewoon.",['FOOD'],['positive']
"We gaan zeker terug, maar misschien alleen met vrouwen, want peter, die ons bediende was een streling voor het oog.","['RESTAURANT', 'SERVICE']","['positive', 'positive']"
Per toeval in dit 'huisje' beland waar we op het binnenterras genoten hebben van een lekker stukje 'Limousin' vlees.,['FOOD'],['positive']
"Super toffe bediening, aangepaste wijntjes en dat in een mooi en rustig kader, weg van de drukte aan 't Zand en zijn toeristenvallen.","['DRINKS', 'SERVICE', 'AMBIENCE']","['positive', 'neutral', 'positive']"
Het was een verademing voor ons om even uit de drukte van de markt in Brugge in alle rust en zeer sfeervol te genieten van een heerlijke maaltijd.,"['FOOD', 'AMBIENCE']","['positive', 'positive']"
Al in het menu wordt je geïnformeerd over lactose- en glutenvrije recepten.,['FOOD'],['positive']
De combinatie met de wijn soorten was bijzonder.,['DRINKS'],['positive']
Heerlijk.,['RESTAURANT'],['positive']
In dit restaurant lukt het wel.,['RESTAURANT'],['positive']
"Heerlijk, eerlijk en apart.",['RESTAURANT'],['positive']
"Als in Brugge wonend, is dit restaurant een echte aanrader en ééntje dat ik andere zou aanraden.",['RESTAURANT'],['positive']
Het is er verzorgd en heel verse voedsel.,"['AMBIENCE', 'FOOD']","['positive', 'positive']"
De chef toont een grote gedrevenheid en passie voor zijn vak.,['SERVICE'],['positive']
Ik ben hier al verschillende keren geweest en het was steeds in orde.,['RESTAURANT'],['neutral']
Je krijgt meer dan waard voor je geld!,['RESTAURANT'],['positive']
"Heb hier al verschillende malen gegeten en telkens vlotte bediening, heel lekker om te eten, mooi gepresenteerd en ruime porties ook.","['SERVICE', 'FOOD']","['positive', 'positive']"
Heel redelijk van prijs en veel gerechten dat je ergens anders niet direct Zal vinden.,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
De Lasagne is super.,['FOOD'],['positive']
Doe zo voort!,['RESTAURANT'],['positive']
Mijn vriendin en ik heb hier lekker gegeten.,['FOOD'],['positive']
Niet het gewone alledaagse restaurant maar eens iets anders.,['RESTAURANT'],['positive']
"Mooi, modern interieur en een kok waar je aan merkt dat hij enorm gepassioneerd met eten bezig is!","['FOOD', 'AMBIENCE']","['positive', 'positive']"
"De verse limonade vonden we wat bitter afsmaken maar het eten, in ons geval een salade met zalm en een quiche smaakten ongelooflijk goed.","['DRINKS', 'FOOD']","['negative', 'positive']"
"En dan heb ik het nog niet gehad over het dessert, een eigen versie van een snicker een absolute aanrader.",['FOOD'],['positive']
Wanneer je binnen stapt in dit restaurantje wordt je onder gedompeld in wat volgens mij de ideale wereld moet zijn volgens deze twee leuke jonge mensen.,['AMBIENCE'],['positive']
"Op een uurtje tijd kom je tot rust, eet je fantastisch lekker en zie je twee mensen die voor 100% achter dit concept staan.","['SERVICE', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
Ik zou zeggen doe zo verder en ons zie zeker en vast nog terug.,['RESTAURANT'],['positive']
Wij hebben heerlijk gegeten en genoten van de lekkere wijn.,"['DRINKS', 'FOOD']","['positive', 'positive']"
"Bediening was keurig, ambiance sfeervol en gezellig.","['SERVICE', 'AMBIENCE']","['positive', 'neutral']"
"Echt een top avond gehad, wij komen zeker terug!",['RESTAURANT'],['positive']
"Het Parkrestaurant is zeker de moeite waard, wel eerder te beoordelen als een totaalconcept: zeer vriendelijke en persoonlijke ontvangst, mooi, gezellig en stijlvol interieur, warme sfeer, goede achtergrondmuziek (wij zaten in het tweede gedeelte op een tussenverdieping, aan te raden)","['RESTAURANT', 'SERVICE', 'AMBIENCE']","['positive', 'positive', 'positive']"
"De keuken is op het niveau van de ""goede burgerkeuken"", verwacht geen topgastronomie.",['FOOD'],['neutral']
De gerechten zijn heel lekker en de porties ruim er wordt met verse ingrediënten gewerkt.,['FOOD'],['positive']
"De bediening is vriendelijk en attent (veel personeel aanwezig) maar mist wat ervaring en vlotheid, soms nogal onhandig.",['SERVICE'],['neutral']
"Er is misschien 1 aandachtspunt: het sanitair is heel netjes en ruim, maar er is slechts 1 toilet voor dames en 1 voor heren.",['RESTAURANT'],['neutral']
goed eten de bediening is ook heel attent en weet waar ze over praten zoals de wijn en wat vooreten je op je bord krijgt,"['SERVICE', 'FOOD']","['positive', 'positive']"
Ook de persoonlijke aandacht van de chef is heel leuk ik zou iedereen aanraden dit restaurant een keer te bezoeken wel reserveren via internet,"['RESTAURANT', 'SERVICE']","['positive', 'positive']"
We hebben vorig weekend bij Park Restaurant gegeten om de verjaardag van mijn vriend te vieren en het was een zeer geslaagde avond.,['RESTAURANT'],['positive']
"Het menu was om van te smullen, de wijn paste uitstekend bij de gerechten, en we zijn zeer vriendelijk ontvangen.","['DRINKS', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
Kortom: een aanrader voor een weekend in Brugge!,['RESTAURANT'],['positive']
"Onbeschofte bediening, zeer hoge prijzen, 51 euro voor 3 koffie, 3 ""appelgebak"" en 2 cola.","['RESTAURANT', 'SERVICE']","['negative', 'negative']"
En als klap op de vuurpijl een grote mond.....de klant moet niet zeuren maar moest een fooi geven.,['SERVICE'],['negative']
"we hopen dat hieraan iets gedaan kan worden, want dit is een absoluut dieptepunt in zo'n mooie stad.",['RESTAURANT'],['negative']
"Personeel kijkt je niet aan, kwakken je eten op je tafel en nemen niet eens de moeite om iets tegen je te zeggen.",['SERVICE'],['negative']
Als je om brood vraag krijg je een stapel boterhammen uit een plastic zak.,['FOOD'],['negative']
En dat tegen de prijzen; 4 Euro 80 voor een pilsje en zes en halve Euro voor een glas witte huiswijn.,['DRINKS'],['negative']
Nummer 1 Touristenval.,['RESTAURANT'],['negative']
Mijden dit restaurant.,['RESTAURANT'],['negative']
Prima ambiance en een aantrekkelijke kaart.,"['AMBIENCE', 'FOOD']","['positive', 'positive']"
De gastvrouw is bijzonder attent.,['SERVICE'],['positive']
Een aandachtspuntje wat mij betreft is het gebruik van kruiden; waar de soep naar mijn smaak juist een te uitgesproken pepersmaak had waardoor andere smaken worden overschaduwd waren de hertennootjes juist nogal 'laf' gekruid.,['FOOD'],['negative']
Gegeven het prijsniveau vind ik perfectie de norm en dat niveau is deze avond net niet gehaald.,['FOOD'],['neutral']
Dit kleine restaurant in een Brugs zijstraatje is een echte aanrader.,['RESTAURANT'],['positive']
"Vanaf het binnenkomen voelde ik mij hier thuis, alles klopte.",['AMBIENCE'],['positive']
Vooral de babykreeft met waterzooi heeft me zeer aangenaam verrast.,['FOOD'],['positive']
Een meevaller!,['RESTAURANT'],['positive']
"Eindelijk weer eens een klassieke keuken, vers en lekker zonder alteveel cinema!",['FOOD'],['positive']
"Prijs kwaliteit uitstekend, we waren met 4 en genoten van de maandmenu.",['RESTAURANT'],['positive']
Wij zijn hier zaterdagavond met een groep van 17 mensen geweest en werden supervriendelijk ontvangen!,['SERVICE'],['positive']
De bediening was zeer vlot.,['SERVICE'],['positive']
Het eten was lekker.,['FOOD'],['positive']
Veel keuze en iedereen was tevreden over zijn/haar gerecht.,['FOOD'],['positive']
Een dikke pluim voor het personeel van deze zaak!,['SERVICE'],['positive']
"Jammer genoeg hebben we dit de laatste jaren steeds meer zien wegdeemsteren tot een niveau vér beneden alle peil: klant-onvriendelijke patron, slecht eten en geen service...","['RESTAURANT', 'SERVICE', 'FOOD']","['negative', 'negative', 'negative']"
Enkel en alleen de 'kching' van de kassa telt en ben je niet tevreden?,['SERVICE'],['negative']
"Blijf hier gewoon weg, want er zijn heel véél betere én sympathiekere horecazaken in Oostende waar ze tenminste nog weten wat lekker eten én echte klantvriendelijke service is!",['RESTAURANT'],['negative']
"Deze keer nam ik de vissoep 'kleine bouillabaise' deze was naar mijn mening zeer ondermaats, De soep smaakte niet naar vis, er was een groot stuk zalm in (wat ik niet graag lust: dus niet hun fout) er was de kop van een langoust in (lust ik wel graag) dus jammer genoeg enkel de kop.",['FOOD'],['negative']
De schelpen waren veel te ver en er waren krabbetjes in.,['FOOD'],['negative']
"Dus bij de vraag was het lekker: neen+de reden, dus je zou denken een kleine korting of een koffie, echter niets van dit.","['SERVICE', 'FOOD']","['negative', 'negative']"
De koffie betaalden we zelf en na voor het eerst in 6 jaar geen drinkgeld te hebben nagelaten zelfs geen goeie dag bij het buiten gaan.,['SERVICE'],['negative']
En zeggen dat we deze zaak reeds aanbevolen aan vrienden.,['RESTAURANT'],['negative']
"Vlees en vis van de beste kwaliteit, vriendelijk geserveerd op een professionele wijze.","['SERVICE', 'FOOD']","['positive', 'positive']"
(Niet toevallig want we zijn er al meermaals geweest!),['RESTAURANT'],['positive']
Ik heb niets aan te merken op de kwaliteit van het eten maar het is gewoon te duur.,['FOOD'],['negative']
"De irish coffee komt de baas inderdaad aan tafel maken, je betaalt er 10 euro voor en dit is ook gewoon té duur.","['DRINKS', 'SERVICE']","['negative', 'neutral']"
"Supervriendelijke bediening, heel lekker eten en zeer hondvriendelijk!","['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
We kregen zelfs onze vleesoverschot mee naar huis in een handig herbruikbaar microgolfvriendelijk potje.,['SERVICE'],['positive']
Doe zo voort!!!!!,['RESTAURANT'],['positive']
Wij waren met zes personen en hadden hier uiteraard meer van verwacht.,['RESTAURANT'],['negative']
2 van ons hadden de zalm besteld van om en bij de 24€ met frietjes 1 had de steak (nog geen 125 gr) 23€ met frietjes 1 had saté 19€ met frietjes 1 scampi in curry met brood het stukje zalm was niet om aan te zien en de steak bijna niet te vinden.,['FOOD'],['negative']
"gelukkig serveren ze het op een bord zonder garnituur dat apart in een kommetje op het bord stond, ander hadden wij het stuk vis of vlees niet gevonden.",['FOOD'],['neutral']
1 schotel friet voor 5 volwassen personen was ruim ondermaats en bijbestelde friet kwam nadat onze borden reeds geruime tijd leeg was.,['FOOD'],['negative']
Nadat wij de patroon van ons ongenoegen hadden op de hoogte gebracht heeft hij ons arrogant te woord gestaan en ons gewezen dat dit de normale porties zijn die hij zijn klanten voorschotelt.,['SERVICE'],['negative']
U weze gewaarschuwd!,['RESTAURANT'],['negative']
"Al slecht gegeten, smaken kunnen nl verschillen, maar er ziek van zijn dat is echt niet meer normaal te noemen.",['FOOD'],['negative']
Voorgerechten: 'Licht gebakken tonijn' was doorbakken.,['FOOD'],['negative']
"'Scampi in de look' was niet overdreven, ze zwemden in de boter, ongeloofelijk veel look.",['FOOD'],['negative']
"Hoofdgerechten Gebakken ribbetjes met 3 sauzen, ribbetje was precies al eens opgewarmd geweest, de smaak was wat vreemd, maar ik dacht aan een vreemde marinade.",['FOOD'],['negative']
"De sausjes (huisgemaakt?) hadden precies meerdere kleuren (voor de duidelijkheid, dezelfde saus had verschillende kleuren na er in te hebben geroerd).",['FOOD'],['neutral']
Ook hangde er veel vet aan de ribbetjes.,['FOOD'],['negative']
"De steak met bearnaisesaus van mijn vriendin werd saignant besteld, maar bien cuit geleverd, na dit duidelijk te maken antwoord de ober, oh ik zei bc maar ik wist het eigenlijk niet, zal wel saignant zijn, de steak was net niet zwart...",['SERVICE'],['negative']
"De frietjes... wel om in dezelfde sfeer te blijven als andere commentaren, zelfs deze in de MacDonalds zijn beter.",['FOOD'],['negative']
Het slaatje dat er werd bijgegeven was ok.,['FOOD'],['neutral']
"Het dessert was nog het beste, maar wij hadden geluk blijkbaar.",['FOOD'],['positive']
"Dezelfde tiramisu bij de buren was keihard en enkel warm aan de onderkant, klinkt als microgolf voor mij.",['FOOD'],['positive']
"Mijn vriendin had appeltaart, die ze wel ok vond.",['FOOD'],['neutral']
De wijn... laat ons zeggen dat ik er al betere heb gedronken voor voor veel minder dan 22 euro.,['DRINKS'],['negative']
"Na 10 minuten zijn we thuis, en mijn vriendin voelt het al komen, rechtstreeks naar het toilet.",['FOOD'],['negative']
"Ikzelf de ganse avond en nacht ongemakkelijk, het gevoel dat ik moet braken maar het komt niet.",['FOOD'],['negative']
"Deze zaak zou moeten gesloten worden, want ik ben duidelijk niet de enige die hier een slechte ervaring heeft meegemaakt.",['RESTAURANT'],['negative']
"Toen we na een halfuur eindelijk ons eten aan tafel kregen, namen wij elk 1 hap van ons gerecht om dan tot besef te komen dat het niet te vreten was!","['SERVICE', 'FOOD']","['negative', 'negative']"
"De pasta carbonara was niks meer dan een harde laag koude kaas, room en doorweekte spaghetti, en de pannenkoeken waren precies gemaakt in een pan dat ze al dagen niet hadden gewassen.",['FOOD'],['negative']
Verschrikkelijk gewoon!,['RESTAURANT'],['negative']
"De ober (een jobstudent) ging terug naar de keuken met onze borden maar wij kregen deze gewoon terug, en de chef zei dat deze beide gerechten normaal waren en er niks mis mee was.",['SERVICE'],['negative']
"Omdat mijn vriend amper 2 happen had genomen van zijn pasta, weigerde hij deze te betalen, waarna het keukenpersoneel heel frank deed en ons dwong om te betalen!!!!!!!",['SERVICE'],['negative']
Wij komen hier nooit meer terug en raden het aan iedereen af.,['RESTAURANT'],['negative']
Als ik kon zou ik het aan het restaurant zelf een bordje plaatsen om het aan alle bezoekers af te raden!!!!!!!!!!!!!!!!!!!,['RESTAURANT'],['negative']
Fijn en gezellig familiaal restaurant.,['AMBIENCE'],['positive']
Klasse maaltijden en positief qua prijs/kwaliteit.,"['RESTAURANT', 'FOOD']","['positive', 'positive']"
Buiten komen met een voldaan en gelukkig gevoel.,['RESTAURANT'],['positive']
"Toffe mensen met een fijne, vriendschappelijke en verzorgde uitstraling.",['SERVICE'],['positive']
"meer dan voor herhaling vatbaar, aanrader.",['RESTAURANT'],['positive']
"Fijne en gezellige bediening, klasse maaltijden.","['SERVICE', 'FOOD']","['positive', 'positive']"
Voor mij zeker het tofste en leukste restaurantje in Oostende.,['AMBIENCE'],['positive']
Ik zal hier nog geregeld binnenspringen en dan niet alleen voor het lekkere eten maar ook voor de gastvrijheid.,"['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
Ten eerste zijn we heel leuk ontvangen door het personeel.,['SERVICE'],['positive']
Toen kwam het eten en dat was perfect!,['FOOD'],['positive']
Lekkerste lam en kip in tijden.,['FOOD'],['positive']
De couscous was daarnaast ook zeer goed bereid.,['FOOD'],['positive']
We komen zeker terug.,['RESTAURANT'],['positive']
Alles tip top in orde... eten super lekker... hele vriendelijke bediening en nog zoveel meer... heel leuk ook voor familie gelegenheden... weinig geld en heel veel om te eten...,"['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
"Gezellig vernieuwd terras, maar omdat het frisjes was toch maar binnen gaan eten.",['AMBIENCE'],['positive']
"Zeer verouderd restaurant, stoffige gordijnen, zitbanken en stoelen serieus beschadigd, mosselen natuur besteld.",['AMBIENCE'],['negative']
3 haren (van de kok) tegen gekomen.,['FOOD'],['negative']
Keteltje geroest en goed beschadigd.,['FOOD'],['negative']
"Platte frietjes erbij gekregen, zure en lopende mayo.",['FOOD'],['negative']
"Vriendin had vol au vent, maar die zag eruit alsof ie al eens gegeten was...",['FOOD'],['negative']
"Mij zien ze daar niet meer, veel te duur voor zo'n slechte kwaliteit!",['RESTAURANT'],['negative']
Maar dit was alles behalve goed.,['FOOD'],['negative']
Zéér onvriendelijk personeel eten was zeer matig.,"['SERVICE', 'FOOD']","['negative', 'negative']"
Prijs kwaliteit verhouding klopt hier duidelijk niet.,['RESTAURANT'],['negative']
Geen aanrader.,['RESTAURANT'],['negative']
"Dit is zeker geen aanrader, het eten is zeer flauw","['RESTAURANT', 'FOOD']","['negative', 'negative']"
"Als je graag goed eet is dit zeker niet een restaurant die je moet nemen, er zijn veel betere in Oostende, spijtig want de locatie is prachtig... op de markt","['LOCATION', 'RESTAURANT']","['negative', 'positive']"
"Stel je geen toprestaurant voor, maar... wij werden vriendelijk ontvangen, kregen een correcte bediening en lekker eten.","['SERVICE', 'FOOD']","['positive', 'positive']"
"zijn er gaan eten op zondagavond 02 november met bon van groupon, hadden een brede keuze uit menu's, kregen een mooie tafel aan het venster met kaarslicht, goede en snelle bediening.","['SERVICE', 'AMBIENCE', 'FOOD']","['positive', 'positive', 'positive']"
"het eten echt lekker, niets op aan te merken.",['FOOD'],['positive']
"We zaten op het terras vol in de herfstzon, heerlijk plekje!",['AMBIENCE'],['positive']
Helaas moesten we ruim 20 minuten wachten tot dat we konden bestellen.,['SERVICE'],['negative']
Menu kaart onduidelijk (Frans en Nederlands door elkaar).,['RESTAURANT'],['negative']
Wel redelijk lekkere soep en garnalen kroketten.,['FOOD'],['neutral']
Maar de dame uit de bediening schold twee andere gasten uit om een meningsverschil op het bonnetje.,['SERVICE'],['negative']
Even later werd mijn vriendin ook weggejaagd omdat ze de verkeerde deur naar de WC nam.,['SERVICE'],['negative']
NOOIT MEER!,['RESTAURANT'],['negative']
"Als ik de meest recente beoordelingen lees kan ik, na mijn bezoek op zaterdagavond 25/10 alleen maar beamen dat een beetje elementaire ""klasse"" ver te zoeken is.",['RESTAURANT'],['negative']
"Inderdaad, lang wachten, drank niet gekoeld, onbeleefde, neen, onbeschofte bediening, aangebrand voedsel en als je dan als klant voorzichtig een opmerking maakt, moet je (dixit) ""stoppen met zeveren""...","['DRINKS', 'SERVICE', 'FOOD']","['negative', 'negative', 'negative']"
Het is mijn persoonlijke indruk dat deze zaak draait op (dagjes-)toeristen of klanten die hier één maal komen en daarna nooit meer.,['RESTAURANT'],['neutral']
Mij zien ze hier in ieder geval NOOIT MEER!,['RESTAURANT'],['negative']
Als je een snelle hap wilt in Oostende zijn er tientallen andere adresjes dan de McDonalds!!!!,['RESTAURANT'],['negative']
"Heel vuil, nauwelijks tafels afgeruimd.",['AMBIENCE'],['negative']
"Het toiletbezoek (tja, kinderen kunnen niet wachten) is een hel!",['RESTAURANT'],['negative']
"Warm, vuile vloeren, stinken, lange wachtrij...","['SERVICE', 'AMBIENCE']","['negative', 'negative']"
"Ik spreek me niet uit over McDonalds in het algemeen, maar ik vind het een misdaad als je in Oostende naar de McDo gaat!!!!",['RESTAURANT'],['negative']
Het is er nooit echt proper en het de vloer is er ook altijd zeer plakkerig.,['AMBIENCE'],['negative']
Ook heb je veel dat het eten er koud is of dat er machines kapot zijn vb mc flurry.,"['RESTAURANT', 'FOOD']","['negative', 'negative']"
Maar het personeel is er wel vriendelijk.,['SERVICE'],['positive']
Aperitief OK -ongeveer 7' nadien komen de aperitiefhapjes...OK kan gebeuren.,"['DRINKS', 'SERVICE']","['neutral', 'neutral']"
Nadien kwam de rogge: zodanig uitgedroogd dat het onmogelijk was om het van de graat te krijgen.,['FOOD'],['negative']
-Dit was echt niet eetbaar.,['FOOD'],['negative']
Toen ik de opmerking maakte werd mij geantwoord dat de andere kant minder droog was.,['SERVICE'],['negative']
Een etentje dat in het geheugen staat gegrift :(,['RESTAURANT'],['negative']
Bij het binnenkomen reeds verbaasd dat er vast tapijt ligt in heel het restaurant.,['AMBIENCE'],['negative']
Na een tijdje dan toch de menukaart gekregen...... deze was niet meer dan een plakboek letterlijk en figuurlijk.,['FOOD'],['negative']
Prijzen aangepast met een klevertje en de kaart blijft aan je handen kleven.,['FOOD'],['negative']
"Om nog maar te zwijgen over de de wijnkaart, een gore ringmap die totaal verkreukt was en aan je handen bleef kleven.",['DRINKS'],['negative']
"Was duidelijk 2de rangs vlees en was nauwelijks warm, sauzen zijn te verkrijgen in potjes van de frituur.",['FOOD'],['positive']
"De jongens van de bediening proberen hun best te doen, maar helaas kunnen zij het verdenken kalf niet redden.","['RESTAURANT', 'SERVICE']","['positive', 'negative']"
Indien je favoriet bent van kruipende en vliegende insecten dan kom je wel aan je trekken.,['AMBIENCE'],['neutral']
"Vliegen komen mee eten, geplet ruggen tegen de ramen en Sebastian de spin in zijn enorme web bovenaan het achterste raam.... wel degelijk allemaal binnen te bewonderen.",['AMBIENCE'],['neutral']
"Positieve nood voor de hondenliefhebbers, hondjes mogen mee in restaurant.....",['RESTAURANT'],['neutral']
Ik heb er geen spijt van.,['RESTAURANT'],['positive']
De mosselen waren lekker en voor 13 euro krijg je ze nagenoeg nergens.,['FOOD'],['positive']
Friet met mayonaise was inbegrepen en het personeel was vriendelijk.,"['SERVICE', 'FOOD']","['positive', 'positive']"
"Maar toen we daar ter plekke arriveerden, bleek het restaurant dicht, met vakantie.",['SERVICE'],['negative']
Blijkbaar had niemand er aan gedacht ons hier van te verwittigen.,['SERVICE'],['negative']
Het aan bod van bieren en andere is zeer beperkt,['DRINKS'],['negative']
De prijzen aan de hoge kant en de service is zeer traag.,"['RESTAURANT', 'SERVICE']","['negative', 'negative']"
Het kan duidelijk beter.,['RESTAURANT'],['negative']
wil je lekker en goedkoop eten?,['FOOD'],['positive']
"op de markt te Kortrijk, met een leuke terras.",['AMBIENCE'],['positive']
Een leuke plek op een prachtig Kortrijks plein.,['LOCATION'],['positive']
Mooi kader.,['AMBIENCE'],['positive']
Alles zeer correct en lekker.,['FOOD'],['positive']
Zeer mooi voor deze prijs.,['FOOD'],['positive']
Goede bediening.,['SERVICE'],['positive']
Kwaliteit van de geserveerde wijnen per glas kon beter.,['DRINKS'],['negative']
We waren goed ontvangen en direct naar de tafel begeleid.,['SERVICE'],['negative']
Zeer aangenaam interieur.,['AMBIENCE'],['positive']
Op het krijtbord waren er wijnsuggesties aan aan aantrekkelijke prijs.,['DRINKS'],['positive']
"We hebben gekozen voor de tartaar van kingkrab, zeer lekker en fris bereid.",['FOOD'],['positive']
De vissoep en de huisgemaakte Garnaalkroketten deze zijn echt authentiek bereid.,['FOOD'],['positive']
Daarna een filet pur met pepersaus perfect gebakken.,['FOOD'],['positive']
Zeer goede gegaarde risotto.,['FOOD'],['positive']
"Zeker een aanrader zowel interieur, bediening, en eten.","['SERVICE', 'AMBIENCE']","['positive', 'positive']"
Tot nog eens.,['RESTAURANT'],['positive']
Wat een teleurstelling.,['RESTAURANT'],['negative']
Het ziet er allemaal mooi en veelbelovend uit maar eten is een ramp.,['FOOD'],['negative']
"Het onthaal is verre van hartelijk, het menu van de maand af te raden.","['SERVICE', 'FOOD']","['negative', 'negative']"
Het voorgerecht zit vol; bloemsaus en het hoofdgerecht een puinhoop.,['FOOD'],['negative']
"De aangepaste wijnen bij het menu zijn slecht, de witte wijn niet gekoeld, de service is gevoelloos en onpersoonlijk.","['DRINKS', 'SERVICE']","['negative', 'negative']"
Wat een geldverspilling.,['RESTAURANT'],['negative']
Nooit meer.,['RESTAURANT'],['negative']
Samen met mijn dochter ging ik een avondje genieten in restaurant St Christophe; het was voor beiden een aangename ervaring!,['RESTAURANT'],['positive']
Ook de langoest kon onze goedkeuring krijgen.,['FOOD'],['positive']
Een dikke bravo voor de keuken!,['FOOD'],['positive']
En de mango tango-thee was een perfecte afsluiter van het etentje!,['DRINKS'],['positive']
Deskundige weetjes over de wijnen werden ons heel vriendelijk meegegeven en de gastvrijheid van mevrouw is hartverwarmend!,['SERVICE'],['positive']
Wij komen zeker terug!,['RESTAURANT'],['positive']
Het was dineren in de tuin van dit prachtig herenhuis.,['AMBIENCE'],['positive']
"Hoewel zeer gezellig zitten, heeft de tuin toch wel wat onderhoud nodig.",['AMBIENCE'],['neutral']
Moet kunnen met drie tafeltjes en toch liep de bediening niet echt vlot.,['SERVICE'],['negative']
"Voorgerecht, het halve kreeftje, was prima.",['FOOD'],['positive']
"Hoofdgerecht, de steak, zeer degelijk.",['FOOD'],['positive']
Dessert was een niemendalletje.,['FOOD'],['negative']
"Uiteindelijk met alles erop en eraan, toch prijzig.",['RESTAURANT'],['negative']
